id,name,country,region,wmo,icao,latitude,longitude,elevation,timezone,hourly_start,hourly_end,daily_start,daily_end,monthly_start,monthly_end,distance
KSMS0,Sumter / Quinns Crossroad,US,SC,,KSMS,33.995,-80.3613,56.0,America/New_York,2009-01-05,2024-09-22,2009-01-06,2022-04-25,2015-01-01,2022-01-01,3030363.726716064
KVAY0,Mount Holly / Springville,US,NJ,,KVAY,39.9429,-74.8457,16.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,3030697.956469337
71970,Nadluardjuk Lake,CA,NU,,CWNV,68.6197,-73.2114,139.0,America/Iqaluit,2003-06-17,2024-07-19,1996-09-01,2024-04-28,1996-01-01,2022-01-01,3031105.4263923005
MKS6X,St Sebastien,CA,QC,,,45.77,-70.95,442.0,America/Toronto,,,2000-01-01,2016-10-27,2000-01-01,2016-01-01,3032203.304696927
KMGR0,Moultrie / Sunset,US,GA,,KMGR,31.0849,-83.8033,90.0,America/New_York,2005-01-01,2024-09-22,2005-01-01,2022-04-24,2015-01-01,2022-01-01,3032213.8422802165
H3GG0,Dover Air Force Base,US,DE,,KDOV,39.1333,-75.4667,9.0,America/New_York,2022-04-23,2024-09-22,2022-04-24,2022-04-24,,,3032713.1703304346
71190,Pointe De L'islet,CA,QC,71190,CWQD,48.14,-69.72,7.0,America/Toronto,2001-07-31,2024-07-16,1995-11-09,2024-04-28,1997-01-01,2022-01-01,3034529.3761545755
KVDI0,Vidalia / Santa Claus,US,GA,,KVDI,32.1927,-82.3712,84.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-25,2011-01-01,2022-01-01,3034580.3723369497
37LBH,St Georges,CA,QC,,,46.15,-70.7,168.0,America/Toronto,,,2000-01-01,2022-10-31,2000-01-01,2022-01-01,3035338.9444056842
KLDJ0,Linden,US,NJ,,KLDJ,40.6174,-74.2446,7.0,America/New_York,2017-01-01,2024-09-22,2017-01-01,2022-04-24,2020-01-01,2022-01-01,3036725.081107827
72303,Pope Air Force Base,US,NC,72303,KPOB,35.1667,-79.0333,61.0,America/New_York,1937-07-03,2024-09-22,1937-07-08,2022-04-25,1937-01-01,2022-01-01,3036906.757055358
KOGB0,Orangeburg / Heritage Subdivision,US,SC,,KOGB,33.4569,-80.8594,59.0,America/New_York,2006-01-01,2024-09-20,2006-01-01,2022-04-24,2006-01-01,2021-01-01,3036971.069920484
KTEB0,Teterboro,US,NJ,,KTEB,40.8501,-74.0608,3.0,America/New_York,1973-01-01,2024-09-22,1973-01-01,2022-04-24,2005-01-01,2022-01-01,3037407.8320202664
IXX4M,Notre Dame Des Bois,CA,QC,,,45.4,-71.08,503.0,America/Toronto,,,2000-01-01,2016-07-18,2000-01-01,2015-01-01,3037752.936722788
KFYJ0,West Point / Brookeshire,US,VA,,KFYJ,37.5214,-76.7627,6.0,America/New_York,2006-01-01,2024-09-22,2008-01-29,2022-04-24,2011-01-01,2022-01-01,3038730.0798398503
71713,La Pocatiere,CA,QC,71713,CWST,47.36,-70.03,31.0,America/Toronto,1996-03-01,2024-09-22,1996-01-31,2024-12-30,1996-01-01,2022-01-01,3038833.918261123
PFNO0,Noorvik / Andrewsville,US,AK,,PFNO,38.8495,-75.6128,20.0,America/New_York,2011-05-25,2024-09-22,2011-05-26,2022-04-20,2011-01-01,2022-01-01,3039118.797275328
KMHP0,Metter / Shamrock,US,GA,,KMHP,32.374,-82.0814,60.0,America/New_York,2020-01-14,2024-09-22,2020-01-14,2022-04-24,2020-01-01,2022-01-01,3039256.9894952113
72604,"Franconia, Nh",US,NH,72604,K1B5,44.2167,-71.75,0.0,America/New_York,,,1941-05-01,1981-11-30,1941-01-01,1981-01-01,3039664.0836635795
72404,Nas Patuxent River Md,US,MD,72404,KNHK,38.3,-76.0667,12.0,America/New_York,1945-03-01,2024-09-22,1945-03-01,2024-09-13,1945-01-01,2022-01-01,3039820.043617381
TBTDY,Nantes,CA,QC,73115,,45.61,-70.93,477.0,America/Toronto,2020-01-01,2023-11-19,2019-08-09,2022-12-12,2019-01-01,2022-01-01,3040076.536376037
KMEB0,Laurinburg / Floral College,US,NC,,KMEB,34.7919,-79.3658,66.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,3040573.4930126294
KAZE0,Hazlehurst,US,GA,,KAZE,31.8847,-82.6474,78.0,America/New_York,2012-07-05,2024-09-22,2012-07-07,2022-04-24,2014-01-01,2022-01-01,3041190.142677917
KEMV0,Emporia / James River Junction,US,VA,,KEMV,36.6869,-77.4828,38.0,America/New_York,2006-01-01,2024-09-22,2006-01-04,2022-04-24,2009-01-01,2021-01-01,3041755.143964838
KRZZ0,Roanoke Rapids / South Rosemary,US,NC,,KRZZ,36.4395,-77.7093,78.0,America/New_York,2006-01-01,2009-06-25,2006-01-01,2009-06-24,2006-01-01,2009-01-01,3042194.823689833
KTVI0,Thomasville / Dillon,US,GA,,KTVI,30.9018,-83.8811,81.0,America/New_York,2010-06-10,2024-09-22,2010-06-11,2022-04-25,2015-01-01,2022-01-01,3042505.90904546
KHRJ0,Erwin / Buies Creek,US,NC,,KHRJ,35.3802,-78.7322,62.0,America/New_York,2006-01-01,2024-09-22,2006-01-07,2022-04-24,2011-01-01,2022-01-01,3042886.3730930574
2NJE1,Iqaluit Airport,CA,NU,,,63.76,-68.56,34.0,America/Iqaluit,2020-01-01,2022-12-14,2018-10-30,2022-12-12,2018-01-01,2022-01-01,3042941.0157592264
71909,Iqaluit Ua,CA,NU,71909,CYFB,63.75,-68.55,22.0,America/Iqaluit,1942-03-01,2024-09-22,1942-04-22,2022-04-25,1942-01-01,2022-01-01,3043174.527255576
71321,Iqaluit,CA,NU,71321,CXFB,63.75,-68.54,34.0,America/Iqaluit,2005-02-01,2024-07-17,2004-05-26,2024-12-31,2005-01-01,2022-01-01,3043654.18011334
JKMV4,Lac Megantic,CA,QC,,,45.6,-70.88,460.0,America/Toronto,,,2018-05-14,2019-08-07,2018-01-01,2019-01-01,3044104.1678022044
76519,Colotlan,MX,JAL,76519,,22.1167,-103.2667,1673.0,America/Monterrey,1976-04-01,2024-07-24,1976-04-09,2024-12-27,1999-01-01,2021-01-01,3044286.551085819
1LRNY,Allendale County Airport,US,SC,,KAQX,32.9951,-81.2703,49.0,America/New_York,2022-04-23,2024-09-22,2022-04-23,2022-04-26,,,3044670.7241786406
MYYXR,Grandes-bergeronnes,CA,QC,71942,,48.26,-69.52,61.0,America/Toronto,2020-01-01,2023-07-09,2018-03-06,2022-12-12,2018-01-01,2022-01-01,3044812.756480703
P6Q7I,Lac Megantic 2,CA,QC,,,45.6,-70.87,426.0,America/Toronto,,,2000-01-01,2022-02-18,2000-01-01,2022-01-01,3044828.790708713
KWRI0,Wrightstown / Pointville,US,NJ,,KWRI,40.0156,-74.5917,40.0,America/New_York,1942-08-01,2024-09-22,1942-08-12,2022-04-24,1942-01-01,2021-01-01,3045110.813333976
VYNJD,Grandes Bergeronnes,CA,QC,,,48.25,-69.52,61.0,America/Toronto,,,2000-01-01,2015-11-11,2000-01-01,2015-01-01,3045136.0789504503
74693,Fort Bragg / Simmons Army Airfield,US,NC,74693,KFBG,35.1333,-78.9333,74.0,America/New_York,1961-07-01,2024-09-22,1961-07-01,2022-04-25,1961-01-01,2022-01-01,3046272.005711426
MSL35,St Prosper,CA,QC,,,46.22,-70.5,282.0,America/Toronto,,,2000-01-01,2022-10-31,2000-01-01,2022-01-01,3047066.8496027254
KMIV0,Millville / Farmingdale,US,NJ,,KMIV,39.3678,-75.0722,26.0,America/New_York,1973-01-01,2024-09-22,1973-01-02,2022-04-24,1999-01-01,2021-01-01,3047562.890666737
KHIE0,Whitefield / Hazens,US,NH,,KHIE,44.3676,-71.5445,327.0,America/New_York,2008-01-01,2024-09-22,2008-01-01,2022-04-24,2008-01-01,2021-01-01,3047958.5862888643
KNYC0,New York City / Yorkville,US,NY,,KNYC,40.7789,-73.9692,3.0,America/New_York,1943-12-01,2024-09-22,1943-12-02,2022-04-24,1944-01-01,2021-01-01,3048013.400907886
71426,Ile Rouge,CA,QC,71426,CWAF,48.07,-69.56,6.0,America/Toronto,1984-09-22,2024-09-22,1993-03-22,2024-04-28,1996-01-01,2022-01-01,3048175.7997054886
KJRB0,New York / Wall Street,US,NY,,KJRB,40.7012,-74.009,2.0,America/New_York,2016-07-20,2024-09-22,2016-07-21,2022-04-24,2019-01-01,2021-01-01,3049362.4938622913
KJYL0,Sylvania / Captolo,US,GA,,KJYL,32.6453,-81.5971,57.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2012-01-01,2022-01-01,3050020.7665735288
72502,Newark Airport,US,NJ,72502,KEWR,40.6833,-74.0,5.0,America/New_York,1973-01-01,2024-09-22,1893-01-01,2024-12-30,1893-01-01,2022-01-01,3051006.88267871
KHPN0,White Plains / Sarosca Farm Estates,US,NY,,KHPN,41.0669,-73.7076,134.0,America/New_York,1973-01-01,2024-09-22,1973-01-02,2022-04-24,1974-01-01,2021-01-01,3051531.9697109433
KDXR0,Danbury / Miry Brook,US,CT,,KDXR,41.3715,-73.4822,139.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,3051766.192723479
4MT3C,St Come De Liniere,CA,QC,,,46.05,-70.52,244.0,America/Toronto,,,2000-01-01,2022-10-31,2000-01-01,2022-01-01,3052233.2557755504
M272V,St Ludger,CA,QC,,,45.75,-70.68,335.0,America/Toronto,,,2000-01-01,2022-10-31,2000-01-01,2022-01-01,3052548.0931713013
KTBR0,Statesboro / Northpoint Mobile Home Park,US,GA,,KTBR,32.4827,-81.7369,57.0,America/New_York,2006-01-01,2024-09-22,2006-01-04,2022-04-25,2013-01-01,2022-01-01,3053479.1871183948
KIXA0,Roanoke Rapids / Allen Grove,US,NC,,KIXA,36.3298,-77.6352,44.0,America/New_York,2009-07-22,2024-09-22,2009-07-23,2022-04-24,2009-01-01,2022-01-01,3054869.952240743
KJNX0,Smithfield / Whitley Heights,US,NC,,KJNX,35.5409,-78.3903,50.0,America/New_York,2006-01-01,2024-09-22,2006-02-20,2022-04-24,2010-01-01,2022-01-01,3055645.361638004
KW750,Saluda / Locklies,US,VA,,KW75,37.6024,-76.4467,9.0,America/New_York,2020-01-14,2024-09-22,2020-01-14,2022-04-25,2020-01-01,2022-01-01,3056296.077470582
KAKQ0,Wakefield,US,VA,,KAKQ,36.9872,-77.0011,34.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,3056328.1333468673
Z5112,St Camille,CA,QC,,,46.48,-70.22,396.0,America/Toronto,,,2000-01-01,2022-10-31,2000-01-01,2022-01-01,3057301.6243641805
71715,Riviere-Du-Loup,CA,QC,71715,CWNH,47.81,-69.55,146.0,America/Toronto,1977-07-01,2024-09-22,1977-07-01,2024-04-28,1995-01-01,2022-01-01,3057566.120588117
DKZMO,Saint-camille-de-lellis,CA,QC,73105,,46.49,-70.21,402.0,America/Toronto,2020-11-28,2024-05-09,2020-11-28,2022-12-12,2020-01-01,2022-01-01,3057642.7263081525
K1P10,Plymouth Municipal Airport / West Plymouth,US,NH,,K1P1,43.7792,-71.7537,154.0,America/New_York,2006-10-19,2024-09-22,2006-10-29,2022-03-09,2015-01-01,2015-01-01,3059212.9654116826
KRVJ0,Reidsville,US,GA,,KRVJ,32.059,-82.1517,59.0,America/New_York,2020-09-09,2024-09-22,2020-09-10,2022-04-25,2020-01-01,2022-01-01,3059648.8173106215
KSA9G,St Theophile,CA,QC,,,45.93,-70.48,395.0,America/Toronto,,,2000-01-01,2017-05-04,2000-01-01,2017-01-01,3059846.9141230965
KFLO0,Florence / Malibu,US,SC,,KFLO,34.1854,-79.7239,45.0,America/New_York,1973-01-01,2024-09-22,1973-01-01,2022-04-24,1999-01-01,2021-01-01,3060013.840013229
KFAY0,Fayetteville / Tanglewood Estates,US,NC,,KFAY,34.9912,-78.8803,58.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,3060098.933779498
KJGG0,Williamsburg / Kingspoint,US,VA,,KJGG,37.2392,-76.7161,15.0,America/New_York,2006-01-01,2024-09-22,2006-01-04,2022-04-24,2010-01-01,2022-01-01,3060315.595178647
KDQH0,Douglas / Bethel,US,GA,,KDQH,31.4767,-82.8606,78.0,America/New_York,2006-06-01,2024-09-22,2007-12-12,2022-04-24,2010-01-01,2022-01-01,3060385.17289161
1FS1O,Ste Lucie,CA,QC,,,46.73,-70.02,373.0,America/Toronto,,,2000-01-01,2022-10-31,2000-01-01,2022-01-01,3062302.1743903127
KEEN0,Keene / Spragueville,US,NH,,KEEN,42.8984,-72.2708,149.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2007-01-01,2022-01-01,3063012.454024989
72409,Lakehurst Naval Air Station,US,NJ,72409,KNEL,40.0333,-74.3167,31.0,America/New_York,1973-01-01,2024-09-22,1973-01-01,2022-04-21,2010-01-01,2021-01-01,3064213.1331851957
70235,Sparrevohn,US,AK,70235,PASV,61.1,-155.5667,484.0,America/Juneau,2006-01-01,2024-09-21,1951-07-25,2022-04-24,1951-01-01,2021-01-01,3064757.47563688
8OJBZ,Riviere-du-loup / St-antonin,CA,QC,,,47.8,-69.45,152.0,America/Toronto,,,2005-01-13,2021-04-29,2005-01-01,2021-01-01,3065018.310009317
71675,Montreal-Est,CA,QC,,CWPQ,45.6333,-70.55,51.0,America/New_York,1955-07-02,2008-03-26,2005-01-01,2024-04-28,2006-01-01,2022-01-01,3066660.51053326
KBAF0,Westfield / Owen District,US,MA,,KBAF,42.1577,-72.7156,82.0,America/New_York,1973-01-05,2024-09-22,1998-08-08,2022-04-24,2005-01-01,2022-01-01,3067193.0839160527
KCWV0,Claxton / Mount Pleasant,US,GA,,KCWV,32.1951,-81.8696,34.0,America/New_York,2008-01-13,2024-09-22,2008-01-18,2022-04-24,2014-01-01,2022-01-01,3067401.146350777
KGED0,Georgetown / Rogers Development,US,DE,,KGED,38.6879,-75.3583,16.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,3067411.214013416
70306,Igiugig,US,AK,70306,PAIG,59.324,-155.9018,27.0,America/Juneau,2006-01-01,2024-09-22,2006-01-04,2022-04-25,2007-01-01,2022-01-01,3067891.317735072
KRWI0,Rocky Mount / Winstead Crossroads,US,NC,,KRWI,35.8563,-77.8919,48.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,3068957.4514555344
KBLM0,Belmar / Carmerville,US,NJ,,KBLM,40.1868,-74.1246,47.0,America/New_York,1983-04-21,2024-09-22,1992-04-17,2022-04-24,2020-01-01,2022-01-01,3069566.862132372
72613,Mount Washington,US,NH,72613,KMWN,44.2667,-71.3,1909.0,America/New_York,2006-01-01,2024-09-22,1948-01-01,2024-12-29,1948-01-01,2022-01-01,3070272.150863609
74486,John F. Kennedy Airport,US,NY,74486,KJFK,40.6333,-73.7667,4.0,America/New_York,1973-01-01,2024-09-22,1948-07-17,2024-12-30,1948-01-01,2022-01-01,3070854.935695806
KMNI0,Manning / Wyboo Plantation,US,SC,,KMNI,33.5871,-80.2087,31.0,America/New_York,2008-12-08,2024-09-22,2008-12-09,2022-04-23,2011-01-01,2022-01-01,3071338.3755758586
KBHC0,Baxley / Phillipi,US,GA,,KBHC,31.7138,-82.3938,61.0,America/New_York,2020-01-14,2024-09-22,2020-01-14,2022-04-24,2020-01-01,2022-01-01,3071478.946925688
KOXC0,Oxford / Southford,US,CT,,KOXC,41.4786,-73.1352,221.0,America/New_York,2006-01-01,2024-09-22,2006-01-14,2022-04-24,2007-01-01,2022-01-01,3071552.159655076
KMJX0,Toms River / Dover Forge,US,NH,,KMJX,39.9275,-74.2924,25.0,America/New_York,2007-11-14,2024-09-22,2007-11-15,2022-04-07,2008-01-01,2021-01-01,3072026.5763754775
72220,Apalachicola Municipal Airport,US,FL,72220,KAAF,29.7167,-85.0167,6.0,America/New_York,1945-01-01,2024-09-22,1931-03-01,2024-09-15,1931-01-01,2022-01-01,3072465.0383144594
KTGI0,Tangier Island,US,VA,,KTGI,37.8251,-75.9978,2.0,America/New_York,2020-05-18,2024-09-22,2020-05-18,2022-04-25,2020-01-01,2022-01-01,3074538.10387815
KFAF0,Fort Eustis / Hoopes Landing,US,VA,,KFAF,37.1325,-76.6088,3.0,America/New_York,1960-11-01,2024-09-22,1960-11-02,2022-04-24,1960-01-01,2020-01-01,3074965.975607949
KLBT0,Lumberton,US,NC,,KLBT,34.6099,-79.0594,38.0,America/New_York,1999-01-19,2024-09-22,1999-01-20,2019-01-28,2005-01-01,2018-01-01,3075015.3796019824
72214,Tallahassee Airport,US,FL,72214,KTLH,30.4,-84.0167,25.0,America/New_York,1942-05-01,2024-09-22,1940-03-01,2024-12-30,1940-01-01,2022-01-01,3076013.9697093596
72616,Berlin Municipal Airport,US,NH,72616,KBML,44.5833,-71.0167,353.0,America/New_York,2006-01-01,2024-09-22,1996-07-01,2024-09-13,1996-01-01,2022-01-01,3076953.5452303686
72398,Salisbury / Quail Ridge,US,MD,72398,KSBY,38.3402,-75.5095,16.0,America/New_York,2005-01-01,2024-09-22,1948-07-20,2024-12-30,1948-01-01,2022-01-01,3077725.1519498965
KORE0,Orange / Partridgeville,US,MA,,KORE,42.5701,-72.2886,169.0,America/New_York,1996-08-09,2024-09-22,1996-08-11,2022-04-24,2005-01-01,2022-01-01,3077818.788573299
74491,Chicopee Falls / Westover Air Force Base,US,MA,74491,KCEF,42.2,-72.5333,75.0,America/New_York,1941-04-01,2024-09-22,1941-06-06,2022-04-25,1941-01-01,2021-01-01,3078418.525847364
72316,Alma / Guysie,US,GA,72316,KAMG,31.5361,-82.5066,61.0,America/New_York,1973-01-01,2024-09-22,1938-06-01,2024-12-30,1938-01-01,2022-01-01,3078493.4682372315
PAUD0,Prudhoe Bay,US,AK,,PAUD,70.25,-148.3333,14.0,America/Juneau,1973-01-01,1999-06-13,1973-06-09,1992-12-06,,,3079365.329783654
76556,"Tepic, Nay.",MX,NAY,76556,MMEP,21.5167,-104.9,922.0,America/Mazatlan,1973-01-12,2024-09-22,1968-01-01,2024-09-28,1968-01-01,2021-01-01,3079393.6583734956
71072,"Mould Bay, N. W. T.",CA,NT,,CYMD,76.2333,-119.3333,15.0,America/Yellowknife,1948-05-14,2024-07-02,1978-01-15,2024-04-28,2012-01-01,2022-01-01,3079594.4438754367
74781,Moody Air Force Base,US,GA,74781,KVAD,30.9667,-83.2,71.0,America/New_York,2006-01-03,2024-09-22,1951-07-01,2022-04-25,1951-01-01,2022-01-01,3080396.034072585
ACZJR,Mould Bay CS,CA,NT,71989,,76.24,-119.35,2.0,America/Yellowknife,2020-01-01,2022-12-14,2000-01-01,2022-12-13,2000-01-01,2021-01-01,3080411.863146689
PASC0,Deadhorse,US,AK,,PASC,70.1947,-148.4652,20.0,America/Juneau,1973-01-01,2024-09-22,1978-06-30,2022-04-24,1999-01-01,2021-01-01,3080416.0684825913
KWWD0,Wildwood / Sally Marshall Crossing,US,NJ,,KWWD,39.0085,-74.9083,6.0,America/New_York,2006-01-01,2024-09-22,2006-01-11,2022-04-24,2012-01-01,2022-01-01,3080830.756473515
72508,Bradley International Airport,US,CT,72508,KBDL,41.9333,-72.6833,53.0,America/New_York,1941-09-12,2024-09-22,1942-01-08,2024-12-30,1942-01-01,2022-01-01,3081024.8259023656
KFKN0,Franklin / Lees Mill,US,VA,,KFKN,36.6981,-76.9038,12.0,America/New_York,1994-10-16,2024-09-22,1994-10-30,2022-04-24,2010-01-01,2022-01-01,3082383.2133296644
KPHF0,Newport News Airport,US,VA,,KPHF,37.1319,-76.493,13.0,America/New_York,2000-01-01,2024-09-22,2000-01-14,2024-09-16,2000-01-01,2022-01-01,3083324.7215678436
L5OFU,Schefferville Airport,CA,QC,71921,,54.81,-66.81,521.0,America/Toronto,2020-01-01,2022-12-14,2012-01-10,2022-12-11,2012-01-01,2022-01-01,3084149.684177185
71385,Ile Bicquette,CA,QC,71385,CWQO,48.42,-68.89,7.0,America/Toronto,1994-01-03,2024-09-22,1994-06-30,2024-04-28,1995-01-01,2022-01-01,3084212.560626499
71828,Schefferville,CA,QC,71828,CYKL,54.8,-66.8,517.0,America/Toronto,1955-07-02,2024-09-22,1948-08-20,2022-04-25,1948-01-01,2022-01-01,3084904.2134620748
K8B00,Rangeley / Loon Lake,US,ME,,K8B0,44.9919,-70.6646,556.0,America/New_York,2017-01-16,2024-09-22,2017-01-17,2022-03-08,,,3084966.120739549
KCKI0,Kingstree / Brockington,US,SC,,KCKI,33.7172,-79.857,20.0,America/New_York,2009-01-05,2024-09-16,2009-01-06,2022-04-24,2020-01-01,2022-01-01,3085615.8888741024
KMAO0,Marion / Country Club Estates,US,SC,,KMAO,34.1812,-79.3347,28.0,America/New_York,2009-01-05,2024-09-22,2009-01-06,2022-04-24,2020-01-01,2022-01-01,3087174.4477936733
KAFN0,Jaffrey,US,NH,,KAFN,42.8051,-72.003,317.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,3087181.6556627327
KETC0,Tarboro / Belvedere,US,NC,,KETC,35.9373,-77.5465,16.0,America/New_York,2010-11-22,2024-09-22,2010-11-23,2022-04-24,2014-01-01,2022-01-01,3087872.428239454
72504,Sikorsky Memorial Airport,US,CT,72504,KBDR,41.1667,-73.1333,3.0,America/New_York,1942-12-08,2024-09-22,1942-12-08,2024-12-30,1943-01-01,2022-01-01,3088275.377128651
KASJ0,Ahoskie / Woodland,US,NC,,KASJ,36.2975,-77.1709,20.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2011-01-01,2022-01-01,3090106.638623557
74694,Stoney Creek,US,NC,74694,KGWW,35.47,-77.97,41.0,America/New_York,2006-01-01,2024-09-22,2006-01-04,2024-12-30,2007-01-01,2022-01-01,3090209.625068026
PAKP0,Anaktuvuk Pass / Anatuvuk Pass,US,AK,,PAKP,68.1336,-151.7433,642.0,America/Juneau,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2011-01-01,2021-01-01,3090307.1714348025
76571,"Aguascalientes, Ags.",MX,AGU,76571,MMAS,21.8833,-102.3,1874.0,America/Mexico_City,1973-01-01,2024-09-22,1974-02-05,2024-12-30,1983-01-01,2022-01-01,3090829.890336248
KVLD0,Valdosta / Macville (Historical),US,GA,,KVLD,30.7814,-83.2762,62.0,America/New_York,1948-01-01,2024-09-22,1948-01-02,2022-04-24,1948-01-01,2021-01-01,3090873.1884032274
KFRG0,Farmingdale / East Farmingdale,US,NY,,KFRG,40.7288,-73.4134,24.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,3091491.0344238305
KMMK0,Meriden / South Meriden,US,CT,,KMMK,41.5087,-72.8295,31.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,3092389.319627157
KRBW0,Walterboro,US,SC,,KRBW,32.9167,-80.65,29.0,America/New_York,2013-01-01,2024-09-22,2013-01-01,2022-04-25,2016-01-01,2022-01-01,3092426.320000442
KLCI0,Laconia / Dockham Shore,US,NH,,KLCI,43.573,-71.4178,166.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,3093323.613686566
KHFD0,Hartford / Colonial Mobile Home Park,US,CT,,KHFD,41.7367,-72.6494,6.0,America/New_York,1974-01-01,2024-09-22,1979-06-22,2022-04-24,2005-01-01,2022-01-01,3093674.4625892723
76539,"San Luis Potosi, S. L. P.",MX,SLP,76539,MMSP,22.15,-100.9833,1870.0,America/Mexico_City,1973-01-01,2024-09-22,1973-01-01,2024-12-30,1973-01-01,2022-01-01,3094447.2009250843
70231,McGrath Airport,US,AK,70231,PAMC,62.95,-155.6,103.0,America/Juneau,1973-01-01,2024-09-22,1939-04-01,2024-12-30,1939-01-01,2021-01-01,3095237.582844681
74590,Barnegat Coast Guard Station,US,NJ,74590,KN78,39.7667,-74.1,6.0,America/New_York,,,2004-03-05,2024-12-30,2004-01-01,2022-01-01,3095323.8667550613
74598,Langley Air Force Base,US,VA,74598,KLFI,37.0833,-76.35,3.0,America/New_York,1936-10-01,2024-09-22,1918-11-01,2022-04-25,1918-01-01,2021-01-01,3096767.681685838
KCTZ0,Clinton / South Clinton Mobile Home Park,US,NC,,KCTZ,34.9749,-78.3656,44.0,America/New_York,2006-01-01,2024-09-22,2006-02-23,2022-04-24,2014-01-01,2022-01-01,3097266.8171457206
7XTX5,Les Buissons,CA,QC,,,49.12,-68.38,15.0,America/Toronto,,,2000-01-01,2022-10-31,2000-01-01,2022-01-01,3098235.37859757
KGSB0,Goldsboro / Sandy Springs,US,NC,,KGSB,35.3394,-77.9606,33.0,America/New_York,1943-06-01,2024-09-20,1943-08-12,2022-04-24,1943-01-01,2021-01-01,3100000.971266754
KHOE0,Homerville,US,GA,,KHOE,31.0559,-82.7741,57.0,America/New_York,2007-05-21,2024-09-22,2007-07-04,2022-04-24,2011-01-01,2022-01-01,3100348.006132902
KHVN0,New Haven / Morris Cove,US,CT,,KHVN,41.2638,-72.8868,4.0,America/New_York,1973-01-01,2024-09-22,2004-01-01,2022-04-24,2005-01-01,2021-01-01,3101161.4655606067
72711,Clayton Lake,US,ME,72711,K40B,46.61,-69.52,314.0,America/New_York,2008-11-25,2024-08-10,2017-01-22,2020-01-12,,,3102718.036531666
KMFV0,Melfa,US,VA,,KMFV,37.6469,-75.7611,14.0,America/New_York,2006-04-01,2024-09-22,2007-01-10,2022-04-24,2015-01-01,2021-01-01,3102934.5806298163
KSFQ0,Suffolk / Russell,US,VA,,KSFQ,36.6824,-76.6019,21.0,America/New_York,2005-01-01,2024-09-22,2005-01-01,2022-04-25,2010-01-01,2022-01-01,3105035.314030101
72605,"Concord, Concord Municipal Airport",US,NH,72605,KCON,43.1833,-71.5,105.0,America/New_York,1973-01-01,2024-09-22,1939-04-01,2024-12-30,1939-01-01,2022-01-01,3105727.260547953
72402,Wallops Flight Fac Airport,US,VA,72402,KWAL,37.9333,-75.4667,12.0,America/New_York,1973-01-01,2024-09-22,1966-10-01,2024-12-30,1966-01-01,2022-01-01,3106146.289793351
KDYB0,Summerville / Laurence (Historical),US,SC,,KDYB,33.0634,-80.2793,17.0,America/New_York,2009-04-04,2024-09-22,2009-04-05,2022-04-24,2020-01-01,2022-01-01,3106238.270177747
74780,"Fort Stewart Reservation, Ga",US,GA,74780,,31.9,-81.6333,27.0,America/New_York,,,1941-05-01,1964-07-31,1941-01-01,1964-01-01,3106426.073955479
71092,Dewar Lakes,CA,NU,71092,CWUW,68.65,-71.17,527.0,America/Iqaluit,1977-07-01,2023-09-05,1958-02-01,2024-10-27,1958-01-01,2021-01-01,3106952.154557646
KOXB0,Ocean City / Morris Mobile Home Park,US,MD,,KOXB,38.3104,-75.124,3.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,3107542.0733516184
KIZG0,Fryeburg,US,ME,,KIZG,43.9833,-70.95,138.0,America/New_York,2006-01-01,2024-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,3108581.687227735
