fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year,Station_WMO,Station_Latitude,Station_Longitude,Distance_Miles,Status,HDD_base65F,CDD_base65F,QC_Missing_Data,QC_Extreme_Temperature,QC_Sudden_Temp_Jumps,QC_Constant_Temp_Periods,QC_Day-Night_Swings,QC_Summer_Freezing,QC_Winter_Extreme_Heat,QC_Missing_Temperature_Data,Temp_Total_Holes,Temp_Interpolated,Temp_MERRA2_Fill,Dewpoint_Total_Holes,Dewpoint_Interpolated,Dewpoint_MERRA2_Fill,RH_Total_Holes,RH_Interpolated,RH_MERRA2_Fill,Pressure_Total_Holes,Pressure_Interpolated,Pressure_MERRA2_Fill,WindDir_Total_Holes,WindDir_Interpolated,WindDir_MERRA2_Fill,WindSpeed_Total_Holes,WindSpeed_Interpolated,WindSpeed_MERRA2_Fill,Snow_Total_Holes,Snow_Interpolated,Snow_MERRA2_Fill,Precipitation_Total_Holes,Precipitation_Interpolated,Precipitation_MERRA2_Fill
G0101130,1,113,32.2898113,-85.1869798,32.421972,-85.062843,52947.0,Russell,Alabama,G0101130,32.421972,-85.062843,2014,KCSG0,32.5163,-84.9389,9.730216115564309,True,2555.0,2111.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,642.0,317.0,325.0,0.0,0.0,0.0,8760.0,0.0,8760.0,9.0,6.0,3.0
G0101150,1,115,33.7129627,-86.3156631,33.660628,-86.369107,83593.0,St. Clair,Alabama,G0101150,33.660628,-86.369107,2014,72228,33.5667,-86.75,22.85729503844245,True,3060.0,1993.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,313.0,263.0,0.0,0.0,0.0,8760.0,0.0,8760.0,3.0,3.0,0.0
G0101170,1,117,33.2630428,-86.6780894,33.290719,-86.737978,195085.0,Shelby,Alabama,G0101170,33.290719,-86.737978,2014,72228,33.5667,-86.75,19.081035652932663,True,3060.0,1993.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,313.0,263.0,0.0,0.0,0.0,8760.0,0.0,8760.0,3.0,3.0,0.0
G0101190,1,119,32.5974811,-88.2000571,32.57442,-88.232646,13763.0,Sumter,Alabama,G0101190,32.57442,-88.232646,2014,KNMM0,32.5535,-88.5553,18.844047102641543,True,2899.0,1949.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,5.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,2.0,10.0,6.0,4.0,244.0,159.0,85.0,5.0,3.0,2.0,8760.0,0.0,8760.0,8.0,8.0,0.0
G0101210,1,121,33.3692774,-86.1758045,33.372083,-86.169238,82291.0,Talladega,Alabama,G0101210,33.372083,-86.169238,2014,KANB0,33.5882,-85.8581,23.33404277512689,True,3241.0,1736.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,4.0,3.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,319.0,196.0,123.0,0.0,0.0,0.0,8760.0,0.0,8760.0,4.0,4.0,0.0
G0101230,1,123,32.8633694,-85.7995532,32.85306,-85.864503,41616.0,Tallapoosa,Alabama,G0101230,32.85306,-85.864503,2014,KANB0,33.5882,-85.8581,50.7945988894632,True,3241.0,1736.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,4.0,3.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,319.0,196.0,123.0,0.0,0.0,0.0,8760.0,0.0,8760.0,4.0,4.0,0.0
G0101250,1,125,33.2902485,-87.5227591,33.214154,-87.520229,194656.0,Tuscaloosa,Alabama,G0101250,33.214154,-87.520229,2014,KTCL0,33.2206,-87.6114,5.2887737432099495,True,2893.0,2035.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,11.0,649.0,334.0,315.0,0.0,0.0,0.0,8760.0,0.0,8760.0,41.0,21.0,20.0
G0101270,1,127,33.7915581,-87.3010937,33.834858,-87.253922,67023.0,Walker,Alabama,G0101270,33.834858,-87.253922,2014,72228,33.5667,-86.75,34.3850506136594,True,3060.0,1993.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,313.0,263.0,0.0,0.0,0.0,8760.0,0.0,8760.0,3.0,3.0,0.0
G0101290,1,129,31.4052172,-88.1975644,31.410368,-88.18612,17581.0,Washington,Alabama,G0101290,31.410368,-88.18612,2014,72223,30.6833,-88.0667,50.73045848044843,True,2197.0,2080.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,123.0,89.0,34.0,0.0,0.0,0.0,8760.0,0.0,8760.0,16.0,14.0,2.0
G0101310,1,131,31.9900845,-87.3049075,31.999753,-87.380407,11670.0,Wilcox,Alabama,G0101310,31.999753,-87.380407,2014,KGZH0,31.4158,-87.0441,44.92968629953327,True,2329.0,2201.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,12.0,1118.0,502.0,616.0,0.0,0.0,0.0,8760.0,0.0,8760.0,11.0,8.0,3.0
G0101330,1,133,34.1546073,-87.36529,34.163824,-87.415693,24484.0,Winston,Alabama,G0101330,34.163824,-87.415693,2014,72332,34.2667,-88.1,39.738925748962416,True,3446.0,1827.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,5.0,271.0,144.0,127.0,0.0,0.0,0.0,8760.0,0.0,8760.0,21.0,8.0,13.0
G0200200,2,20,61.1742503,-149.2843294,61.192232,-149.793182,291826.0,Anchorage,Alaska,G0200200,61.192232,-149.793182,2014,PALH0,61.18,-149.9719,6.0111282869625455,True,8870.0,7.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,215.0,196.0,0.0,0.0,0.0,8760.0,0.0,8760.0,93.0,53.0,40.0
G0200500,2,50,60.9291413,-160.1526246,60.679946,-162.151263,17013.0,Bethel,Alaska,G0200500,60.679946,-162.151263,2014,70326,58.6833,-156.65,236.20039726359812,True,8946.0,0.0,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,33.0,36.0,0.0,0.0,0.0,8760.0,0.0,8760.0,158.0,39.0,119.0
G0200600,2,60,58.7301584,-156.9966325,58.735464,-156.834047,997.0,Bristol Bay,Alaska,G0200600,58.735464,-156.834047,2014,70326,58.6833,-156.65,7.524052644448116,True,8946.0,0.0,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,33.0,36.0,0.0,0.0,0.0,8760.0,0.0,8760.0,158.0,39.0,119.0
G0200680,2,68,63.6811063,-150.0265438,63.882845,-149.032949,1826.0,Denali,Alaska,G0200680,63.882845,-149.032949,2014,70260,64.55,-149.0667,46.10709964081599,True,12101.0,9.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,37.0,5.0,32.0,37.0,5.0,32.0,0.0,0.0,0.0,247.0,146.0,101.0,0.0,0.0,0.0,8760.0,0.0,8760.0,24.0,15.0,9.0
G0200700,2,70,59.824816,-158.6022333,59.136256,-158.718472,4847.0,Dillingham,Alaska,G0200700,59.136256,-158.718472,2014,70326,58.6833,-156.65,80.15806534285569,True,8946.0,0.0,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,33.0,36.0,0.0,0.0,0.0,8760.0,0.0,8760.0,158.0,39.0,119.0
G0200900,2,90,64.6882063,-146.589255,64.831552,-147.624018,97581.0,Fairbanks North Star,Alaska,G0200900,64.831552,-147.624018,2014,70261,64.8,-147.8667,7.460763749872391,True,12350.0,37.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,40.0,6.0,34.0,40.0,6.0,34.0,0.0,0.0,0.0,624.0,263.0,361.0,0.0,0.0,0.0,8760.0,0.0,8760.0,103.0,44.0,59.0
G0201100,2,110,58.3729099,-134.1784454,58.358516,-134.530605,31275.0,Juneau,Alaska,G0201100,58.358516,-134.530605,2014,70381,58.35,-134.5667,1.434685204574345,True,7973.0,0.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,29.0,584.0,286.0,298.0,0.0,0.0,0.0,8760.0,0.0,8760.0,112.0,49.0,63.0
G0201220,2,122,60.3666677,-152.3222833,60.292592,-151.064475,55400.0,Kenai Peninsula,Alaska,G0201220,60.292592,-151.064475,2014,70341,59.6333,-151.5,47.97818850619913,True,7591.0,0.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,24.0,18.0,6.0,132.0,97.0,35.0,0.0,0.0,0.0,8760.0,0.0,8760.0,102.0,44.0,58.0
G0201300,2,130,55.4499378,-131.1066847,55.367858,-131.678527,13477.0,Ketchikan Gateway,Alaska,G0201300,55.367858,-131.678527,2014,70398,55.0333,-131.5833,23.418710146030797,True,6636.0,8.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,9.0,8.0,1.0,51.0,20.0,31.0,51.0,20.0,31.0,15.0,14.0,1.0,293.0,176.0,117.0,0.0,0.0,0.0,8760.0,0.0,8760.0,24.0,12.0,12.0
G0201500,2,150,57.5020153,-153.5635123,57.779137,-152.460881,13592.0,Kodiak Island,Alaska,G0201500,57.779137,-152.460881,2014,70350,57.75,-152.4833,2.176126734759108,True,7675.0,3.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,32.0,28.0,4.0,0.0,0.0,0.0,8760.0,0.0,8760.0,454.0,68.0,386.0
G0201640,2,164,58.2050652,-156.7051884,58.557351,-156.371652,1631.0,Lake and Peninsula,Alaska,G0201640,58.557351,-156.371652,2014,70326,58.6833,-156.65,13.266990072346646,True,8946.0,0.0,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,33.0,36.0,0.0,0.0,0.0,8760.0,0.0,8760.0,158.0,39.0,119.0
G0201700,2,170,62.1822498,-149.4077873,61.611281,-149.421961,88995.0,Matanuska-Susitna,Alaska,G0201700,61.611281,-149.421961,2014,70274,61.6,-149.1,10.60716549101843,True,9256.0,0.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,10.0,321.0,161.0,160.0,0.0,0.0,0.0,8760.0,0.0,8760.0,38.0,22.0,16.0
G0201800,2,180,64.7836858,-164.1889119,64.457026,-165.295491,9492.0,Nome,Alaska,G0201800,64.457026,-165.295491,2014,70200,64.5167,-165.4333,5.815428859746513,True,12068.0,0.0,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,10.0,57.0,41.0,16.0,0.0,0.0,0.0,8760.0,0.0,8760.0,72.0,45.0,27.0
G0201850,2,185,69.4493427,-153.4728302,70.522779,-154.862085,9430.0,North Slope,Alaska,G0201850,70.522779,-154.862085,2014,70026,71.2833,-156.7667,67.9261736139723,True,18280.0,0.0,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,0.0,0.0,0.0,37.0,9.0,28.0,37.0,9.0,28.0,0.0,0.0,0.0,9.0,6.0,3.0,0.0,0.0,0.0,8760.0,0.0,8760.0,683.0,267.0,416.0
G0201880,2,188,67.0050655,-160.0210864,66.943735,-161.638185,7523.0,Northwest Arctic,Alaska,G0201880,66.943735,-161.638185,2014,70133,66.8833,-162.6,26.390492882634327,True,13347.0,15.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,6.0,0.0,0.0,0.0,8760.0,0.0,8760.0,149.0,58.0,91.0
G0202200,2,220,57.1932044,-135.3673965,57.062746,-135.337171,8881.0,Sitka,Alaska,G0202200,57.062746,-135.337171,2014,70371,57.05,-135.3667,1.4165451643347462,True,6854.0,0.0,Good,Good,Good,Suspicious,Good,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,2.0,0.0,0.0,0.0,8760.0,0.0,8760.0,11.0,8.0,3.0
G0202400,2,240,63.8649972,-143.2186282,63.856185,-144.687024,7029.0,Southeast Fairbanks,Alaska,G0202400,63.856185,-144.687024,2014,70267,64.0,-145.7167,32.80808363489374,True,11928.0,12.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,11.0,3.0,8.0,63.0,47.0,16.0,0.0,0.0,0.0,8760.0,0.0,8760.0,165.0,81.0,84.0
G0202610,2,261,61.3498403,-145.0231406,61.26149,-145.882504,9636.0,Valdez-Cordova,Alaska,G0202610,61.26149,-145.882504,2014,70296,60.5,-145.4833,54.298701817087554,True,8630.0,0.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,1189.0,447.0,742.0,0.0,0.0,0.0,8760.0,0.0,8760.0,16.0,16.0,0.0
G0400010,4,1,35.385084,-109.4901722,35.577687,-109.41484,71518.0,Apache,Arizona,G0400010,35.577687,-109.41484,2014,72276,35.65,-109.0667,20.183240788396805,True,5579.0,564.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,333.0,205.0,0.0,0.0,0.0,8760.0,0.0,8760.0,1.0,1.0,0.0
G0400030,4,3,31.8401287,-109.7751627,31.607357,-110.063053,131346.0,Cochise,Arizona,G0400030,31.607357,-110.063053,2014,72274,32.1333,-110.95,63.47445003903676,True,1041.0,3564.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G0400050,4,5,35.8296919,-111.7737277,35.514426,-111.590056,134421.0,Coconino,Arizona,G0400050,35.514426,-111.590056,2014,KFLG0,35.1403,-111.6693,26.232728467573803,True,6081.0,118.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,729.0,379.0,350.0,0.0,0.0,0.0,8760.0,0.0,8760.0,44.0,24.0,20.0
G0400070,4,7,33.7896177,-110.8118696,33.82356,-111.007494,53597.0,Gila,Arizona,G0400070,33.82356,-111.007494,2014,KSDL0,33.6229,-111.9105,53.71288442887598,True,847.0,4346.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,489.0,484.0,0.0,0.0,0.0,8760.0,0.0,8760.0,38.0,12.0,26.0
G0400090,4,9,32.9318277,-109.8783103,32.86733,-109.812181,37220.0,Graham,Arizona,G0400090,32.86733,-109.812181,2014,KSAD0,32.8533,-109.6351,10.32305693609946,True,1836.0,2752.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,7.0,4.0,3.0
G0400110,4,11,33.2388723,-109.2423231,32.970402,-109.248712,8437.0,Greenlee,Arizona,G0400110,32.970402,-109.248712,2014,KSAD0,32.8533,-109.6351,23.82789736099508,True,1836.0,2752.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,7.0,4.0,3.0
G0400120,4,12,33.7276104,-114.038806,33.908361,-114.172146,20489.0,La Paz,Arizona,G0400120,33.908361,-114.172146,2014,KBLH0,33.6192,-114.7169,37.12484670451637,True,716.0,4568.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,210.0,3.0,207.0,210.0,3.0,207.0,210.0,3.0,207.0,222.0,3.0,219.0,218.0,10.0,208.0,210.0,3.0,207.0,8760.0,0.0,8760.0,21.0,9.0,12.0
G0400130,4,13,33.3465408,-112.4955335,33.493403,-112.04143,3817117.0,Maricopa,Arizona,G0400130,33.493403,-112.04143,2014,72278,33.4333,-112.05,4.1819915897542,True,598.0,5040.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,27.0,6.0,21.0
G0400150,4,15,35.717705,-113.7496891,35.069679,-114.249634,200186.0,Mohave,Arizona,G0400150,35.069679,-114.249634,2014,72380,34.7663,-114.6233,29.79167590927805,True,683.0,5250.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,9.0,8.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,49.0,27.0,22.0
G0400170,4,17,35.3907852,-110.3210248,34.893625,-110.211155,107449.0,Navajo,Arizona,G0400170,34.893625,-110.211155,2014,72374,35.0333,-110.7167,30.208516986392716,True,4058.0,1345.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,3.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G0400190,4,19,32.1285226,-111.7830267,32.216707,-110.96001,980263.0,Pima,Arizona,G0400190,32.216707,-110.96001,2014,72274,32.1333,-110.95,5.792522493013376,True,1041.0,3564.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G0400210,4,21,32.9190383,-111.3670054,33.060133,-111.588364,375770.0,Pinal,Arizona,G0400210,33.060133,-111.588364,2014,KCGZ0,32.9549,-111.7668,12.63953877523682,True,1248.0,3792.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,2274.0,483.0,1791.0,155.0,22.0,133.0,8760.0,0.0,8760.0,8603.0,54.0,8549.0
G0400230,4,23,31.525733,-110.8452278,31.434733,-110.943195,47420.0,Santa Cruz,Arizona,G0400230,31.434733,-110.943195,2014,72274,32.1333,-110.95,48.26795591004037,True,1041.0,3564.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G0400250,4,25,34.6312117,-112.5773855,34.629014,-112.267767,211033.0,Yavapai,Arizona,G0400250,34.629014,-112.267767,2014,KPRC0,34.6544,-112.4196,8.807314994889262,True,3576.0,1080.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,20.0,3.0,17.0
G0400270,4,27,32.7739424,-113.910905,32.65004,-114.598663,195751.0,Yuma,Arizona,G0400270,32.65004,-114.598663,2014,KIPL0,32.8342,-115.5787,58.358934774781005,True,672.0,4505.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,1.0,1.0,0.0,8760.0,0.0,8760.0,21.0,10.0,11.0
G0500010,5,1,34.2895697,-91.3765466,34.405316,-91.461284,19019.0,Arkansas,Arkansas,G0500010,34.405316,-91.461284,2014,KM190,35.6377,-91.1764,86.66170274389533,True,4220.0,1742.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,20.0,11.0,9.0,2.0,0.0,0.0,0.0,8760.0,0.0,8760.0,7734.0,233.0,7501.0
G0500030,5,3,33.1908354,-91.7722672,33.179373,-91.87136,21853.0,Ashley,Arkansas,G0500030,33.179373,-91.87136,2014,KMLU0,32.5109,-92.0377,47.18548441868334,True,2768.0,2080.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,434.0,238.0,196.0,0.0,0.0,0.0,8760.0,0.0,8760.0,20.0,6.0,14.0
G0500050,5,5,36.28071,-92.3304383,36.332208,-92.383933,41513.0,Baxter,Arkansas,G0500050,36.332208,-92.383933,2014,KBPK0,36.3689,-92.4705,5.443656227082359,True,4509.0,1322.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,433.0,224.0,209.0,0.0,0.0,0.0,8760.0,0.0,8760.0,65.0,26.0,39.0
G0500070,5,7,36.3378246,-94.2561871,36.337348,-94.230543,221339.0,Benton,Arkansas,G0500070,36.337348,-94.230543,2014,KXNA0,36.2819,-94.3068,5.718735921530061,True,4581.0,1283.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,1.0,1.0,0.0,18.0,13.0,5.0,18.0,13.0,5.0,9.0,5.0,4.0,107.0,75.0,32.0,0.0,0.0,0.0,8760.0,0.0,8760.0,48.0,26.0,22.0
G0500090,5,9,36.3043077,-93.0792041,36.267871,-93.099344,36903.0,Boone,Arkansas,G0500090,36.267871,-93.099344,2014,KBPK0,36.3689,-92.4705,35.69751671055543,True,4509.0,1322.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,433.0,224.0,209.0,0.0,0.0,0.0,8760.0,0.0,8760.0,65.0,26.0,39.0
G0500110,5,11,33.4665491,-92.1691559,33.569321,-92.103312,11508.0,Bradley,Arkansas,G0500110,33.569321,-92.103312,2014,KELD0,33.221,-92.8133,47.50354147199874,True,3212.0,1720.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,68.0,3.0,65.0,68.0,3.0,65.0,68.0,3.0,65.0,80.0,3.0,77.0,566.0,247.0,319.0,68.0,3.0,65.0,8760.0,0.0,8760.0,12.0,9.0,3.0
G0500130,5,13,33.5604604,-92.513879,33.591116,-92.495555,5368.0,Calhoun,Arkansas,G0500130,33.591116,-92.495555,2014,KELD0,33.221,-92.8133,31.461582430627324,True,3212.0,1720.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,68.0,3.0,65.0,68.0,3.0,65.0,68.0,3.0,65.0,80.0,3.0,77.0,566.0,247.0,319.0,68.0,3.0,65.0,8760.0,0.0,8760.0,12.0,9.0,3.0
G0500150,5,15,36.3377742,-93.5416633,36.373069,-93.570816,27446.0,Carroll,Arkansas,G0500150,36.373069,-93.570816,2014,KXNA0,36.2819,-94.3068,41.44960235518703,True,4581.0,1283.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,1.0,1.0,0.0,18.0,13.0,5.0,18.0,13.0,5.0,9.0,5.0,4.0,107.0,75.0,32.0,0.0,0.0,0.0,8760.0,0.0,8760.0,48.0,26.0,22.0
G0500170,5,17,33.2671393,-91.2971578,33.32186,-91.318378,11800.0,Chicot,Arkansas,G0500170,33.32186,-91.318378,2014,KMLU0,32.5109,-92.0377,69.85842487088168,True,2768.0,2080.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,434.0,238.0,196.0,0.0,0.0,0.0,8760.0,0.0,8760.0,20.0,6.0,14.0
G0500190,5,19,34.0533162,-93.1762085,34.094705,-93.124856,22995.0,Clark,Arkansas,G0500190,34.094705,-93.124856,2014,KELD0,33.221,-92.8133,62.97004694451846,True,3212.0,1720.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,68.0,3.0,65.0,68.0,3.0,65.0,68.0,3.0,65.0,80.0,3.0,77.0,566.0,247.0,319.0,68.0,3.0,65.0,8760.0,0.0,8760.0,12.0,9.0,3.0
G0500210,5,21,36.3673021,-90.4187041,36.370695,-90.372418,16083.0,Clay,Arkansas,G0500210,36.370695,-90.372418,2014,KM190,35.6377,-91.1764,67.70738777154001,True,4220.0,1742.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,20.0,11.0,9.0,2.0,0.0,0.0,0.0,8760.0,0.0,8760.0,7734.0,233.0,7501.0
G0500230,5,23,35.5663146,-92.0599504,35.510232,-92.037481,25970.0,Cleburne,Arkansas,G0500230,35.510232,-92.037481,2014,KM190,35.6377,-91.1764,49.18585327277673,True,4220.0,1742.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,20.0,11.0,9.0,2.0,0.0,0.0,0.0,8760.0,0.0,8760.0,7734.0,233.0,7501.0
G0500250,5,25,33.8932006,-92.1887141,33.914989,-92.139146,8689.0,Cleveland,Arkansas,G0500250,33.914989,-92.139146,2014,KELD0,33.221,-92.8133,61.688604061910205,True,3212.0,1720.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,68.0,3.0,65.0,68.0,3.0,65.0,68.0,3.0,65.0,80.0,3.0,77.0,566.0,247.0,319.0,68.0,3.0,65.0,8760.0,0.0,8760.0,12.0,9.0,3.0
G0500270,5,27,33.2230377,-93.2328433,33.258045,-93.247459,24552.0,Columbia,Arkansas,G0500270,33.258045,-93.247459,2014,KELD0,33.221,-92.8133,25.219686752010325,True,3212.0,1720.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,68.0,3.0,65.0,68.0,3.0,65.0,68.0,3.0,65.0,80.0,3.0,77.0,566.0,247.0,319.0,68.0,3.0,65.0,8760.0,0.0,8760.0,12.0,9.0,3.0
