fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year
G1701110,17,111,42.3242982,-88.452245,42.271472,-88.34988,308760,McHenry,Illinois,G1701110,42.271472,-88.34988,2017
G1701130,17,113,40.4945594,-88.8445391,40.494123,-88.954977,169572,McLean,Illinois,G1701130,40.494123,-88.954977,2017
G1701150,17,115,39.8602372,-88.9615288,39.851176,-88.947076,110768,Macon,Illinois,G1701150,39.851176,-88.947076,2017
G1701170,17,117,39.2659,-89.9263435,39.19403,-89.877035,47765,Macoupin,Illinois,G1701170,39.19403,-89.877035,2017
G1701190,17,119,38.8270818,-89.9001953,38.801396,-90.018097,269282,Madison,Illinois,G1701190,38.801396,-90.018097,2017
G1701210,17,121,38.6481057,-88.9204885,38.59071,-89.016967,39437,Marion,Illinois,G1701210,38.59071,-89.016967,2017
G1701230,17,123,41.0311192,-89.3423714,41.043034,-89.315638,12640,Marshall,Illinois,G1701230,41.043034,-89.315638,2017
G1701250,17,125,40.2369926,-89.9135746,40.286475,-89.898924,14666,Mason,Illinois,G1701250,40.286475,-89.898924,2017
G1701270,17,127,37.216119,-88.7056578,37.178592,-88.714109,15429,Massac,Illinois,G1701270,37.178592,-88.714109,2017
G1701290,17,129,40.0225693,-89.7941326,39.99726,-89.799507,12705,Menard,Illinois,G1701290,39.99726,-89.799507,2017
G1701310,17,131,41.2047906,-90.7414333,41.214043,-90.687167,16434,Mercer,Illinois,G1701310,41.214043,-90.687167,2017
G1701330,17,133,38.2779831,-90.1790777,38.358529,-90.171163,32957,Monroe,Illinois,G1701330,38.358529,-90.171163,2017
G1701350,17,135,39.2280932,-89.4780041,39.198961,-89.505319,30104,Montgomery,Illinois,G1701350,39.198961,-89.505319,2017
G1701370,17,137,39.7183001,-90.2025434,39.718155,-90.231161,35547,Morgan,Illinois,G1701370,39.718155,-90.231161,2017
G1701390,17,139,39.6368956,-88.6257259,39.631979,-88.614419,14846,Moultrie,Illinois,G1701390,39.631979,-88.614419,2017
G1701410,17,141,42.041884,-89.3201764,42.028653,-89.256098,53497,Ogle,Illinois,G1701410,42.028653,-89.256098,2017
G1701430,17,143,40.7859952,-89.7671064,40.742915,-89.638993,186494,Peoria,Illinois,G1701430,40.742915,-89.638993,2017
G1701450,17,145,38.0843809,-89.3685249,38.058514,-89.323862,22350,Perry,Illinois,G1701450,38.058514,-89.323862,2017
G1701470,17,147,40.0090561,-88.5923282,40.007008,-88.581585,16729,Piatt,Illinois,G1701470,40.007008,-88.581585,2017
G1701490,17,149,39.6251059,-90.8890344,39.621311,-90.859127,16430,Pike,Illinois,G1701490,39.621311,-90.859127,2017
G1701530,17,153,37.2156152,-89.1277549,37.199543,-89.13475,6161,Pulaski,Illinois,G1701530,37.199543,-89.13475,2017
G1701550,17,155,41.1989401,-89.2983865,41.229306,-89.270945,6006,Putnam,Illinois,G1701550,41.229306,-89.270945,2017
G1701570,17,157,38.0565149,-89.8212096,38.055541,-89.809249,33476,Randolph,Illinois,G1701570,38.055541,-89.809249,2017
G1701590,17,159,38.7115503,-88.0856978,38.725943,-88.088315,16233,Richland,Illinois,G1701590,38.725943,-88.088315,2017
G1701610,17,161,41.4684044,-90.5722031,41.489142,-90.504005,147546,Rock Island,Illinois,G1701610,41.489142,-90.504005,2017
G1701630,17,163,38.4701976,-89.9285459,38.550219,-90.000674,270056,St. Clair,Illinois,G1701630,38.550219,-90.000674,2017
G1701650,17,165,37.7516531,-88.545031,37.754786,-88.536395,24913,Saline,Illinois,G1701650,37.754786,-88.536395,2017
G1701670,17,167,39.7572579,-89.6620322,39.772757,-89.652867,197465,Sangamon,Illinois,G1701670,39.772757,-89.652867,2017
G1701690,17,169,40.1569048,-90.6134641,40.13118,-90.568639,7544,Schuyler,Illinois,G1701690,40.13118,-90.568639,2017
G1701710,17,171,39.6370016,-90.4777707,39.645737,-90.462754,5355,Scott,Illinois,G1701710,39.645737,-90.462754,2017
G1701730,17,173,39.3849258,-88.7988615,39.396539,-88.802073,22363,Shelby,Illinois,G1701730,39.396539,-88.802073,2017
G1701750,17,175,41.0969077,-89.7974111,41.098377,-89.792451,5994,Stark,Illinois,G1701750,41.098377,-89.792451,2017
G1701770,17,177,42.3497262,-89.6659942,42.324139,-89.644541,47711,Stephenson,Illinois,G1701770,42.324139,-89.644541,2017
G1701790,17,179,40.5080739,-89.5162597,40.602899,-89.534104,135394,Tazewell,Illinois,G1701790,40.602899,-89.534104,2017
G1701810,17,181,37.4856444,-89.2446383,37.46858,-89.236505,17808,Union,Illinois,G1701810,37.46858,-89.236505,2017
G1701830,17,183,40.1867542,-87.7267779,40.149683,-87.654806,81625,Vermilion,Illinois,G1701830,40.149683,-87.654806,2017
G1701850,17,185,38.4458209,-87.8391674,38.431283,-87.789625,11947,Wabash,Illinois,G1701850,38.431283,-87.789625,2017
G1701870,17,187,40.8504412,-90.6202228,40.890638,-90.636371,17707,Warren,Illinois,G1701870,40.890638,-90.636371,2017
G1701890,17,189,38.3531405,-89.4171873,38.359407,-89.39393,14716,Washington,Illinois,G1701890,38.359407,-89.39393,2017
G1701910,17,191,38.4318573,-88.4324302,38.406869,-88.422496,16760,Wayne,Illinois,G1701910,38.406869,-88.422496,2017
G1701930,17,193,38.087372,-88.1785848,38.089959,-88.192241,14665,White,Illinois,G1701930,38.089959,-88.192241,2017
G1701950,17,195,41.7505708,-89.9109567,41.780798,-89.823253,58498,Whiteside,Illinois,G1701950,41.780798,-89.823253,2017
G1701970,17,197,41.4484742,-87.9784564,41.565138,-88.057232,677560,Will,Illinois,G1701970,41.565138,-88.057232,2017
G1701990,17,199,37.7303533,-88.9300182,37.755675,-88.974979,66357,Williamson,Illinois,G1701990,37.755675,-88.974979,2017
G1702010,17,201,42.3373957,-89.1612053,42.307128,-89.06224,295266,Winnebago,Illinois,G1702010,42.307128,-89.06224,2017
G1702030,17,203,40.7897895,-89.210607,40.771239,-89.29031,38664,Woodford,Illinois,G1702030,40.771239,-89.29031,2017
G1800010,18,1,40.7457327,-84.9361305,40.753767,-84.934317,34387,Adams,Indiana,G1800010,40.753767,-84.934317,2017
G1800030,18,3,41.0918553,-85.0722302,41.098642,-85.122329,355329,Allen,Indiana,G1800030,41.098642,-85.122329,2017
G1800050,18,5,39.205843,-85.8979988,39.216785,-85.902794,76794,Bartholomew,Indiana,G1800050,39.216785,-85.902794,2017
G1800070,18,7,40.6009448,-87.3148463,40.575066,-87.291433,8854,Benton,Indiana,G1800070,40.575066,-87.291433,2017
G1800090,18,9,40.4726717,-85.3237297,40.469726,-85.34419,12766,Blackford,Indiana,G1800090,40.469726,-85.34419,2017
G1800110,18,11,40.0508916,-86.4690137,40.013009,-86.398737,56640,Boone,Indiana,G1800110,40.013009,-86.398737,2017
G1800130,18,13,39.1928644,-86.2397283,39.236241,-86.20969,15242,Brown,Indiana,G1800130,39.236241,-86.20969,2017
G1800150,18,15,40.5849801,-86.5651412,40.578983,-86.600098,20155,Carroll,Indiana,G1800150,40.578983,-86.600098,2017
G1800170,18,17,40.7537986,-86.3551685,40.747104,-86.339592,38966,Cass,Indiana,G1800170,40.747104,-86.339592,2017
G1800190,18,19,38.4762174,-85.7111221,38.371546,-85.732035,110232,Clark,Indiana,G1800190,38.371546,-85.732035,2017
G1800210,18,21,39.3939513,-87.1158369,39.469066,-87.124217,26890,Clay,Indiana,G1800210,39.469066,-87.124217,2017
G1800230,18,23,40.305944,-86.4775665,40.298201,-86.512307,33224,Clinton,Indiana,G1800230,40.298201,-86.512307,2017
G1800250,18,25,38.2894327,-86.4408711,38.313435,-86.423444,10713,Crawford,Indiana,G1800250,38.313435,-86.423444,2017
G1800270,18,27,38.6945459,-87.072759,38.696963,-87.098076,31648,Daviess,Indiana,G1800270,38.696963,-87.098076,2017
G1800290,18,29,39.1483206,-84.9734972,39.14462,-84.920935,50047,Dearborn,Indiana,G1800290,39.14462,-84.920935,2017
G1800310,18,31,39.3059799,-85.499831,39.319975,-85.494211,25740,Decatur,Indiana,G1800310,39.319975,-85.494211,2017
G1800330,18,33,41.4011894,-85.0001854,41.378214,-85.034285,42223,DeKalb,Indiana,G1800330,41.378214,-85.034285,2017
G1800350,18,35,40.2275433,-85.3992617,40.20517,-85.401962,117671,Delaware,Indiana,G1800350,40.20517,-85.401962,2017
G1800370,18,37,38.3733441,-86.8733845,38.357067,-86.914032,41889,Dubois,Indiana,G1800370,38.357067,-86.914032,2017
G1800390,18,39,41.6006928,-85.8639864,41.637679,-85.906728,197559,Elkhart,Indiana,G1800390,41.637679,-85.906728,2017
G1800410,18,41,39.6396552,-85.1850315,39.640791,-85.147496,24277,Fayette,Indiana,G1800410,39.640791,-85.147496,2017
G1800430,18,43,38.3179365,-85.9114742,38.321514,-85.855645,74578,Floyd,Indiana,G1800430,38.321514,-85.855645,2017
G1800450,18,45,40.1212366,-87.2348725,40.152089,-87.271946,17240,Fountain,Indiana,G1800450,40.152089,-87.271946,2017
G1800470,18,47,39.409762,-85.0669641,39.401885,-85.070265,23087,Franklin,Indiana,G1800470,39.401885,-85.070265,2017
G1800490,18,49,41.0503837,-86.265006,41.059389,-86.220078,20836,Fulton,Indiana,G1800490,41.059389,-86.220078,2017
G1800510,18,51,38.3173981,-87.5805231,38.30918,-87.546685,33503,Gibson,Indiana,G1800510,38.30918,-87.546685,2017
G1800530,18,53,40.5157575,-85.6549455,40.525253,-85.644413,70061,Grant,Indiana,G1800530,40.525253,-85.644413,2017
G1800550,18,55,39.0471466,-87.0047712,39.052316,-86.992172,33165,Greene,Indiana,G1800550,39.052316,-86.992172,2017
G1800570,18,57,40.0536465,-86.0217262,40.002534,-86.059737,274569,Hamilton,Indiana,G1800570,40.002534,-86.059737,2017
G1800590,18,59,39.8225298,-85.7731618,39.811662,-85.824125,70002,Hancock,Indiana,G1800590,39.811662,-85.824125,2017
G1800610,18,61,38.1864398,-86.1036808,38.233745,-86.097474,39364,Harrison,Indiana,G1800610,38.233745,-86.097474,2017
G1800630,18,63,39.7689631,-86.5099076,39.772784,-86.415055,145448,Hendricks,Indiana,G1800630,39.772784,-86.415055,2017
G1800650,18,65,39.9295911,-85.3973629,39.928644,-85.403678,49462,Henry,Indiana,G1800650,39.928644,-85.403678,2017
G1800670,18,67,40.4835368,-86.1141178,40.470704,-86.132959,82752,Howard,Indiana,G1800670,40.470704,-86.132959,2017
G1800690,18,69,40.8263938,-85.4785975,40.870224,-85.487085,37124,Huntington,Indiana,G1800690,40.870224,-85.487085,2017
G1800710,18,71,38.9119571,-86.0425161,38.925896,-85.942654,42376,Jackson,Indiana,G1800710,38.925896,-85.942654,2017
G1800730,18,73,41.0176883,-87.1188137,41.075783,-87.149436,33478,Jasper,Indiana,G1800730,41.075783,-87.149436,2017
G1800750,18,75,40.4349719,-85.0033804,40.428424,-85.033025,21253,Jay,Indiana,G1800750,40.428424,-85.033025,2017
G1800770,18,77,38.7836039,-85.44009,38.758956,-85.433692,32428,Jefferson,Indiana,G1800770,38.758956,-85.433692,2017
G1800790,18,79,38.9962339,-85.6281106,39.005169,-85.648821,28525,Jennings,Indiana,G1800790,39.005169,-85.648821,2017
G1800810,18,81,39.4959859,-86.0946003,39.553276,-86.113609,139654,Johnson,Indiana,G1800810,39.553276,-86.113609,2017
G1800830,18,83,38.688391,-87.4203544,38.698623,-87.45768,38440,Knox,Indiana,G1800830,38.698623,-87.45768,2017
G1800850,18,85,41.2442928,-85.8615754,41.266796,-85.830484,77358,Kosciusko,Indiana,G1800850,41.266796,-85.830484,2017
G1800870,18,87,41.6424683,-85.4263018,41.6324,-85.46117,37128,LaGrange,Indiana,G1800870,41.6324,-85.46117,2017
G1800890,18,89,41.472247,-87.3743368,41.526226,-87.408155,496005,Lake,Indiana,G1800890,41.526226,-87.408155,2017
G1800910,18,91,41.5490129,-86.7447386,41.631837,-86.790977,111467,LaPorte,Indiana,G1800910,41.631837,-86.790977,2017
G1800930,18,93,38.8398148,-86.4878198,38.846386,-86.495718,46134,Lawrence,Indiana,G1800930,38.846386,-86.495718,2017
G1800950,18,95,40.166203,-85.7224543,40.11412,-85.708901,131636,Madison,Indiana,G1800950,40.11412,-85.708901,2017
G1800970,18,97,39.7829759,-86.1357939,39.791299,-86.135905,903393,Marion,Indiana,G1800970,39.791299,-86.135905,2017
G1800990,18,99,41.3250032,-86.2690363,41.347248,-86.273082,47051,Marshall,Indiana,G1800990,41.347248,-86.273082,2017
G1801010,18,101,38.705322,-86.8018468,38.678357,-86.848113,10334,Martin,Indiana,G1801010,38.678357,-86.848113,2017
G1801030,18,103,40.7728813,-86.0442585,40.730651,-86.073933,36903,Miami,Indiana,G1801030,40.730651,-86.073933,2017
G1801050,18,105,39.1607509,-86.5233253,39.162879,-86.537697,137974,Monroe,Indiana,G1801050,39.162879,-86.537697,2017
G1801070,18,107,40.0402962,-86.8927145,40.03511,-86.90006,38124,Montgomery,Indiana,G1801070,40.03511,-86.90006,2017
G1801090,18,109,39.4826458,-86.4474573,39.512251,-86.399318,68894,Morgan,Indiana,G1801090,39.512251,-86.399318,2017
G1801110,18,111,40.9623985,-87.4021716,40.994087,-87.380385,14244,Newton,Indiana,G1801110,40.994087,-87.380385,2017
G1801130,18,113,41.4046795,-85.4172706,41.413892,-85.391205,47536,Noble,Indiana,G1801130,41.413892,-85.391205,2017
G1801150,18,115,38.940527,-84.9642994,38.954549,-84.911295,6128,Ohio,Indiana,G1801150,38.954549,-84.911295,2017
G1801170,18,117,38.5473812,-86.489257,38.562156,-86.496982,19840,Orange,Indiana,G1801170,38.562156,-86.496982,2017
G1801190,18,119,39.3173394,-86.8388453,39.315596,-86.799822,21575,Owen,Indiana,G1801190,39.315596,-86.799822,2017
G1801210,18,121,39.7742496,-87.1969502,39.758327,-87.227997,17339,Parke,Indiana,G1801210,39.758327,-87.227997,2017
G1801230,18,123,38.0814361,-86.6265397,38.009327,-86.705205,19338,Perry,Indiana,G1801230,38.009327,-86.705205,2017
G1801250,18,125,38.3978982,-87.232532,38.424833,-87.233923,12845,Pike,Indiana,G1801250,38.424833,-87.233923,2017
G1801270,18,127,41.5099169,-87.0713138,41.513679,-87.105308,164343,Porter,Indiana,G1801270,41.513679,-87.105308,2017
G1801290,18,129,38.0276138,-87.8686526,38.013245,-87.823041,25910,Posey,Indiana,G1801290,38.013245,-87.823041,2017
G1801310,18,131,41.0452718,-86.6925383,41.050592,-86.685266,13402,Pulaski,Indiana,G1801310,41.050592,-86.685266,2017
G1801330,18,133,39.6655479,-86.853373,39.646107,-86.835611,37963,Putnam,Indiana,G1801330,39.646107,-86.835611,2017
G1801350,18,135,40.1641738,-85.0054812,40.168573,-84.997064,26171,Randolph,Indiana,G1801350,40.168573,-84.997064,2017
G1801370,18,137,39.1002301,-85.2605409,39.159402,-85.218379,28818,Ripley,Indiana,G1801370,39.159402,-85.218379,2017
G1801390,18,139,39.6223553,-85.4664159,39.623616,-85.474569,17392,Rush,Indiana,G1801390,39.623616,-85.474569,2017
G1801410,18,141,41.6176989,-86.2881592,41.6754,-86.228686,266931,St. Joseph,Indiana,G1801410,41.6754,-86.228686,2017
G1801430,18,143,38.6794309,-85.7518981,38.698198,-85.762718,24181,Scott,Indiana,G1801430,38.698198,-85.762718,2017
G1801450,18,145,39.5241345,-85.7921742,39.536039,-85.789825,44436,Shelby,Indiana,G1801450,39.536039,-85.789825,2017
G1801470,18,147,38.0097889,-87.0106449,38.015495,-87.011149,20952,Spencer,Indiana,G1801470,38.015495,-87.011149,2017
G1801490,18,149,41.2844785,-86.6446359,41.282896,-86.631962,23363,Starke,Indiana,G1801490,41.282896,-86.631962,2017
G1801510,18,151,41.6434372,-85.0024667,41.649521,-85.010662,34185,Steuben,Indiana,G1801510,41.649521,-85.010662,2017
G1801530,18,153,39.0892251,-87.4158429,39.103093,-87.390988,21475,Sullivan,Indiana,G1801530,39.103093,-87.390988,2017
G1801550,18,155,38.8258545,-85.029681,38.819835,-85.023499,10613,Switzerland,Indiana,G1801550,38.819835,-85.023499,2017
G1801570,18,157,40.3891303,-86.8935554,40.41788,-86.886971,172780,Tippecanoe,Indiana,G1801570,40.41788,-86.886971,2017
G1801590,18,159,40.3102294,-86.0562066,40.308849,-86.050587,15936,Tipton,Indiana,G1801590,40.308849,-86.050587,2017
G1801610,18,161,39.6231109,-84.9251523,39.618626,-84.919102,7516,Union,Indiana,G1801610,39.618626,-84.919102,2017
G1801630,18,163,38.0200703,-87.5861659,37.996062,-87.551819,179703,Vanderburgh,Indiana,G1801630,37.996062,-87.551819,2017
G1801650,18,165,39.8540452,-87.4620713,39.763164,-87.440231,16212,Vermillion,Indiana,G1801650,39.763164,-87.440231,2017
G1801670,18,167,39.4291426,-87.3903754,39.460817,-87.387985,107848,Vigo,Indiana,G1801670,39.460817,-87.387985,2017
G1801690,18,169,40.8437475,-85.7951915,40.858522,-85.802372,32888,Wabash,Indiana,G1801690,40.858522,-85.802372,2017
G1801710,18,171,40.3526584,-87.3758466,40.312186,-87.326289,8508,Warren,Indiana,G1801710,40.312186,-87.326289,2017
G1801730,18,173,38.0977639,-87.2720225,38.012884,-87.352574,59689,Warrick,Indiana,G1801730,38.012884,-87.352574,2017
G1801750,18,175,38.6006126,-86.1047512,38.572886,-86.086677,28262,Washington,Indiana,G1801750,38.572886,-86.086677,2017
G1801770,18,177,39.8630908,-85.0067351,39.842737,-84.949811,68917,Wayne,Indiana,G1801770,39.842737,-84.949811,2017
G1801790,18,179,40.7352727,-85.2129742,40.770771,-85.194412,27636,Wells,Indiana,G1801790,40.770771,-85.194412,2017
G1801810,18,181,40.7509496,-86.8642934,40.755698,-86.810306,24643,White,Indiana,G1801810,40.755698,-86.810306,2017
G1801830,18,183,41.1364261,-85.5018918,41.163144,-85.47848,33292,Whitley,Indiana,G1801830,41.163144,-85.47848,2017
G1900010,19,1,41.3285283,-94.4781643,41.344629,-94.479157,7682,Adair,Iowa,G1900010,41.344629,-94.479157,2017
G1900030,19,3,41.0216555,-94.6969059,41.006693,-94.709635,4029,Adams,Iowa,G1900030,41.006693,-94.709635,2017
G1900050,19,5,43.2749637,-91.382751,43.25705,-91.417115,14330,Allamakee,Iowa,G1900050,43.25705,-91.417115,2017
G1900070,19,7,40.7442964,-92.873061,40.739836,-92.867034,12887,Appanoose,Iowa,G1900070,40.739836,-92.867034,2017
G1900090,19,9,41.679178,-94.9043119,41.676829,-94.925302,6119,Audubon,Iowa,G1900090,41.676829,-94.925302,2017
G1900110,19,11,42.0925474,-92.05763,42.06222,-92.017478,26076,Benton,Iowa,G1900110,42.06222,-92.017478,2017
G1900130,19,13,42.4715414,-92.3080334,42.490851,-92.370013,131090,Black Hawk,Iowa,G1900130,42.490851,-92.370013,2017
G1900150,19,15,42.038601,-93.9383625,42.026494,-93.895155,26306,Boone,Iowa,G1900150,42.026494,-93.895155,2017
G1900170,19,17,42.7808902,-92.3275863,42.743058,-92.376967,24276,Bremer,Iowa,G1900170,42.743058,-92.376967,2017
G1900190,19,19,42.4703284,-91.8386658,42.486957,-91.901041,20958,Buchanan,Iowa,G1900190,42.486957,-91.901041,2017
G1900210,19,21,42.741521,-95.1414313,42.679153,-95.181444,20260,Buena Vista,Iowa,G1900210,42.679153,-95.181444,2017
G1900230,19,23,42.7347076,-92.7800664,42.707538,-92.758692,14867,Butler,Iowa,G1900230,42.707538,-92.758692,2017
G1900250,19,25,42.3861699,-94.6436829,42.400162,-94.625331,9670,Calhoun,Iowa,G1900250,42.400162,-94.625331,2017
G1900270,19,27,42.039492,-94.8676471,42.038571,-94.867634,20816,Carroll,Iowa,G1900270,42.038571,-94.867634,2017
G1900290,19,29,41.3338235,-94.9333023,41.365898,-94.979466,13956,Cass,Iowa,G1900290,41.365898,-94.979466,2017
G1900310,19,31,41.77236,-91.1326105,41.757883,-91.137388,18499,Cedar,Iowa,G1900310,41.757883,-91.137388,2017
G1900330,19,33,43.0749751,-93.2509646,43.135116,-93.246222,44151,Cerro Gordo,Iowa,G1900330,43.135116,-93.246222,2017
G1900350,19,35,42.7427375,-95.6332616,42.749288,-95.593937,12072,Cherokee,Iowa,G1900350,42.749288,-95.593937,2017
G1900370,19,37,43.0597409,-92.3172101,43.038059,-92.344319,12439,Chickasaw,Iowa,G1900370,43.038059,-92.344319,2017
G1900390,19,39,41.0291908,-93.7840961,41.036835,-93.78126,9286,Clarke,Iowa,G1900390,41.036835,-93.78126,2017
G1900410,19,41,43.079822,-95.1497261,43.127315,-95.159571,16667,Clay,Iowa,G1900410,43.127315,-95.159571,2017
G1900430,19,43,42.8409979,-91.3235108,42.860097,-91.322919,18129,Clayton,Iowa,G1900430,42.860097,-91.322919,2017
G1900450,19,45,41.8980732,-90.5342431,41.852707,-90.335737,49116,Clinton,Iowa,G1900450,41.852707,-90.335737,2017
G1900470,19,47,42.0431192,-95.3890903,42.027366,-95.358454,17096,Crawford,Iowa,G1900470,42.027366,-95.358454,2017
G1900490,19,49,41.6853206,-94.0407065,41.645223,-93.923368,66135,Dallas,Iowa,G1900490,41.645223,-93.923368,2017
G1900510,19,51,40.7480892,-92.4103453,40.765097,-92.415821,8753,Davis,Iowa,G1900510,40.765097,-92.415821,2017
G1900530,19,53,40.7363787,-93.7845799,40.71001,-93.821366,8457,Decatur,Iowa,G1900530,40.71001,-93.821366,2017
G1900550,19,55,42.4730017,-91.3594378,42.482434,-91.383342,17764,Delaware,Iowa,G1900550,42.482434,-91.383342,2017
G1900570,19,57,40.9153393,-91.1869253,40.833525,-91.141489,40325,Des Moines,Iowa,G1900570,40.833525,-91.141489,2017
G1900590,19,59,43.3896107,-95.1960572,43.389624,-95.133548,16667,Dickinson,Iowa,G1900590,43.389624,-95.133548,2017
G1900610,19,61,42.4634808,-90.8787708,42.493726,-90.759915,93653,Dubuque,Iowa,G1900610,42.493726,-90.759915,2017
G1900630,19,63,43.3779844,-94.6693702,43.394425,-94.75499,10302,Emmet,Iowa,G1900630,43.394425,-94.75499,2017
G1900650,19,65,42.8644496,-91.8393728,42.820385,-91.855375,20880,Fayette,Iowa,G1900650,42.820385,-91.855375,2017
G1900670,19,67,43.052741,-92.7873669,43.074625,-92.75233,16303,Floyd,Iowa,G1900670,43.074625,-92.75233,2017
