fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year,Station_WMO,Station_Latitude,Station_Longitude,Distance_Miles,Status,HDD_base65F,CDD_base65F,QC_Missing_Data,QC_Extreme_Temperature,QC_Sudden_Temp_Jumps,QC_Constant_Temp_Periods,QC_Day-Night_Swings,QC_Summer_Freezing,QC_Winter_Extreme_Heat,QC_Missing_Temperature_Data,Temp_Holes,Dewpoint_Holes,RH_Holes
G0400250,4,25,34.6312117,-112.5773855,34.629014,-112.267767,211033.0,Yavapai,Arizona,G0400250,34.629014,-112.267767,2011,KPRC0,34.6544,-112.4196,8.807314994889262,True,4429.0,1210.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0400270,4,27,32.7739424,-113.910905,32.65004,-114.598663,195751.0,Yuma,Arizona,G0400270,32.65004,-114.598663,2011,KIPL0,32.8342,-115.5787,58.358934774781005,True,1250.0,4073.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0500010,5,1,34.2895697,-91.3765466,34.405316,-91.461284,19019.0,Arkansas,Arkansas,G0500010,34.405316,-91.461284,2011,74768,33.4829,-90.9856,69.31981241585672,True,2724.0,2339.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500030,5,3,33.1908354,-91.7722672,33.179373,-91.87136,21853.0,Ashley,Arkansas,G0500030,33.179373,-91.87136,2011,KELD0,33.221,-92.8133,54.53367745193975,True,2780.0,2437.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500050,5,5,36.28071,-92.3304383,36.332208,-92.383933,41513.0,Baxter,Arkansas,G0500050,36.332208,-92.383933,2011,KBPK0,36.3689,-92.4705,5.443656227082359,True,3836.0,1844.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500070,5,7,36.3378246,-94.2561871,36.337348,-94.230543,221339.0,Benton,Arkansas,G0500070,36.337348,-94.230543,2011,KFYV0,36.0051,-94.1701,23.202337142037543,True,4145.0,1857.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,True,True
G0500090,5,9,36.3043077,-93.0792041,36.267871,-93.099344,36903.0,Boone,Arkansas,G0500090,36.267871,-93.099344,2011,KBPK0,36.3689,-92.4705,35.69751671055543,True,3836.0,1844.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500110,5,11,33.4665491,-92.1691559,33.569321,-92.103312,11508.0,Bradley,Arkansas,G0500110,33.569321,-92.103312,2011,KELD0,33.221,-92.8133,47.50354147199874,True,2780.0,2437.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500130,5,13,33.5604604,-92.513879,33.591116,-92.495555,5368.0,Calhoun,Arkansas,G0500130,33.591116,-92.495555,2011,KELD0,33.221,-92.8133,31.461582430627324,True,2780.0,2437.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500150,5,15,36.3377742,-93.5416633,36.373069,-93.570816,27446.0,Carroll,Arkansas,G0500150,36.373069,-93.570816,2011,KFYV0,36.0051,-94.1701,41.98980135500999,True,4145.0,1857.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,True,True
G0500170,5,17,33.2671393,-91.2971578,33.32186,-91.318378,11800.0,Chicot,Arkansas,G0500170,33.32186,-91.318378,2011,74768,33.4829,-90.9856,22.186683479716088,True,2724.0,2339.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500190,5,19,34.0533162,-93.1762085,34.094705,-93.124856,22995.0,Clark,Arkansas,G0500190,34.094705,-93.124856,2011,KELD0,33.221,-92.8133,62.97004694451846,True,2780.0,2437.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500210,5,21,36.3673021,-90.4187041,36.370695,-90.372418,16083.0,Clay,Arkansas,G0500210,36.370695,-90.372418,2011,KJBR0,35.8317,-90.6464,40.25951772970556,True,3476.0,2114.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500230,5,23,35.5663146,-92.0599504,35.510232,-92.037481,25970.0,Cleburne,Arkansas,G0500230,35.510232,-92.037481,2011,KBPK0,36.3689,-92.4705,64.08255957014299,True,3836.0,1844.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500250,5,25,33.8932006,-92.1887141,33.914989,-92.139146,8689.0,Cleveland,Arkansas,G0500250,33.914989,-92.139146,2011,KELD0,33.221,-92.8133,61.688604061910205,True,2780.0,2437.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500270,5,27,33.2230377,-93.2328433,33.258045,-93.247459,24552.0,Columbia,Arkansas,G0500270,33.258045,-93.247459,2011,KELD0,33.221,-92.8133,25.219686752010325,True,2780.0,2437.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500290,5,29,35.265702,-92.6892479,35.214487,-92.70416,21273.0,Conway,Arkansas,G0500290,35.214487,-92.70416,2011,72344,35.3333,-94.0333,75.42139816403267,True,3086.0,2739.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0500310,5,31,35.8277285,-90.6314213,35.835235,-90.669325,96443.0,Craighead,Arkansas,G0500310,35.835235,-90.669325,2011,KJBR0,35.8317,-90.6464,1.3071756278129207,True,3476.0,2114.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500330,5,33,35.5830407,-94.2362241,35.496882,-94.28436,61948.0,Crawford,Arkansas,G0500330,35.496882,-94.28436,2011,72344,35.3333,-94.0333,18.099712500675857,True,3086.0,2739.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0500350,5,35,35.2118784,-90.3153314,35.17736,-90.217261,50902.0,Crittenden,Arkansas,G0500350,35.17736,-90.217261,2011,72334,35.0333,-89.9833,16.551874017724984,True,2858.0,2499.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0500370,5,37,35.2856921,-90.7639835,35.252833,-90.775307,17870.0,Cross,Arkansas,G0500370,35.252833,-90.775307,2011,KJBR0,35.8317,-90.6464,40.64710699863802,True,3476.0,2114.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500390,5,39,33.9678233,-92.6539989,33.869213,-92.527123,8116.0,Dallas,Arkansas,G0500390,33.869213,-92.527123,2011,KELD0,33.221,-92.8133,47.722811075618296,True,2780.0,2437.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500410,5,41,33.8287478,-91.2444274,33.773838,-91.417485,13008.0,Desha,Arkansas,G0500410,33.773838,-91.417485,2011,74768,33.4829,-90.9856,31.95980617727743,True,2724.0,2339.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500430,5,43,33.5872418,-91.7227781,33.6274,-91.781779,18509.0,Drew,Arkansas,G0500430,33.6274,-91.781779,2011,74768,33.4829,-90.9856,46.917791130517074,True,2724.0,2339.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500450,5,45,35.1463428,-92.3246456,35.104918,-92.405359,113237.0,Faulkner,Arkansas,G0500450,35.104918,-92.405359,2011,KBPK0,36.3689,-92.4705,87.40906371184417,True,3836.0,1844.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500470,5,47,35.5085579,-93.8876648,35.446102,-93.885464,18125.0,Franklin,Arkansas,G0500470,35.446102,-93.885464,2011,72344,35.3333,-94.0333,11.405522963552102,True,3086.0,2739.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0500490,5,49,36.3836192,-91.8196636,36.376787,-91.764934,12245.0,Fulton,Arkansas,G0500490,36.376787,-91.764934,2011,KUNO0,36.8784,-91.9027,35.48996924854262,True,4389.0,1497.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500510,5,51,34.5788613,-93.1469148,34.505811,-93.081852,96024.0,Garland,Arkansas,G0500510,34.505811,-93.081852,2011,72344,35.3333,-94.0333,78.57628762660408,True,3086.0,2739.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0500530,5,53,34.2855683,-92.4229794,34.309174,-92.412714,17853.0,Grant,Arkansas,G0500530,34.309174,-92.412714,2011,KELD0,33.221,-92.8133,78.62728852033182,True,2780.0,2437.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500550,5,55,36.1206248,-90.5663705,36.07312,-90.523016,42090.0,Greene,Arkansas,G0500550,36.07312,-90.523016,2011,KJBR0,35.8317,-90.6464,18.051685876409667,True,3476.0,2114.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500570,5,57,33.7286109,-93.6658093,33.699647,-93.623587,22609.0,Hempstead,Arkansas,G0500570,33.699647,-93.623587,2011,KTXK0,33.4537,-93.991,27.13107747811692,True,2524.0,2843.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500590,5,59,34.3151767,-92.9441474,34.353464,-92.894595,32923.0,Hot Spring,Arkansas,G0500590,34.353464,-92.894595,2011,KELD0,33.221,-92.8133,78.38480312514619,True,2780.0,2437.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500610,5,61,34.0830639,-93.9909315,33.983198,-93.910184,13789.0,Howard,Arkansas,G0500610,33.983198,-93.910184,2011,KTXK0,33.4537,-93.991,36.87839663259944,True,2524.0,2843.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500630,5,63,35.7374992,-91.5599423,35.749801,-91.607539,36647.0,Independence,Arkansas,G0500630,35.749801,-91.607539,2011,KJBR0,35.8317,-90.6464,54.16378724595416,True,3476.0,2114.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500650,5,65,36.0948792,-91.9136252,36.120217,-91.908429,13696.0,Izard,Arkansas,G0500650,36.120217,-91.908429,2011,KBPK0,36.3689,-92.4705,35.7241371554964,True,3836.0,1844.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500670,5,67,35.5966053,-91.223178,35.621102,-91.246233,17997.0,Jackson,Arkansas,G0500670,35.621102,-91.246233,2011,KJBR0,35.8317,-90.6464,36.65681200921289,True,3476.0,2114.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500690,5,69,34.2776955,-91.9307012,34.233473,-92.041179,77435.0,Jefferson,Arkansas,G0500690,34.233473,-92.041179,2011,74768,33.4829,-90.9856,79.7334142072259,True,2724.0,2339.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500710,5,71,35.5733586,-93.4663223,35.475272,-93.475517,25540.0,Johnson,Arkansas,G0500710,35.475272,-93.475517,2011,72344,35.3333,-94.0333,32.9085095735124,True,3086.0,2739.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0500730,5,73,33.2406596,-93.6116427,33.287629,-93.557538,7645.0,Lafayette,Arkansas,G0500730,33.287629,-93.557538,2011,KTXK0,33.4537,-93.991,27.517960873932413,True,2524.0,2843.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500750,5,75,36.0410983,-91.1011529,36.070224,-91.065733,17415.0,Lawrence,Arkansas,G0500750,36.070224,-91.065733,2011,KJBR0,35.8317,-90.6464,28.665400417458898,True,3476.0,2114.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500770,5,77,34.7798576,-90.7793454,34.785214,-90.774516,10424.0,Lee,Arkansas,G0500770,34.785214,-90.774516,2011,72334,35.0333,-89.9833,47.99580937086227,True,2858.0,2499.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0500790,5,79,33.957675,-91.7276258,33.975379,-91.746234,14134.0,Lincoln,Arkansas,G0500790,33.975379,-91.746234,2011,74768,33.4829,-90.9856,55.39146187319943,True,2724.0,2339.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500810,5,81,33.699497,-94.2297741,33.700518,-94.195995,13171.0,Little River,Arkansas,G0500810,33.700518,-94.195995,2011,KTXK0,33.4537,-93.991,20.73814904426227,True,2524.0,2843.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500830,5,83,35.2186538,-93.7209102,35.227532,-93.768119,22353.0,Logan,Arkansas,G0500830,35.227532,-93.768119,2011,72344,35.3333,-94.0333,16.646884453075476,True,3086.0,2739.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0500850,5,85,34.7551137,-91.894132,34.905178,-91.970577,68356.0,Lonoke,Arkansas,G0500850,34.905178,-91.970577,2011,KJBR0,35.8317,-90.6464,98.30500549673025,True,3476.0,2114.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500870,5,87,36.0125452,-93.7240531,36.061309,-93.755297,15717.0,Madison,Arkansas,G0500870,36.061309,-93.755297,2011,KFYV0,36.0051,-94.1701,23.49986427598473,True,4145.0,1857.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,True,True
G0500890,5,89,36.266672,-92.6785674,36.28457,-92.663368,16653.0,Marion,Arkansas,G0500890,36.28457,-92.663368,2011,KBPK0,36.3689,-92.4705,12.215232113067072,True,3836.0,1844.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500910,5,91,33.3055054,-93.9015018,33.400831,-93.987504,43462.0,Miller,Arkansas,G0500910,33.400831,-93.987504,2011,KTXK0,33.4537,-93.991,3.658452345831962,True,2524.0,2843.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0500930,5,93,35.7669426,-90.0522086,35.84288,-89.999037,46480.0,Mississippi,Arkansas,G0500930,35.84288,-89.999037,2011,KJBR0,35.8317,-90.6464,36.26875015858678,True,3476.0,2114.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0500950,5,95,34.6795117,-91.2033099,34.777729,-91.218021,8149.0,Monroe,Arkansas,G0500950,34.777729,-91.218021,2011,72334,35.0333,-89.9833,72.15667968316689,True,2858.0,2499.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0500970,5,97,34.5455805,-93.6633299,34.517013,-93.622663,9487.0,Montgomery,Arkansas,G0500970,34.517013,-93.622663,2011,72344,35.3333,-94.0333,61.00880064579165,True,3086.0,2739.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0500990,5,99,33.6666991,-93.3050716,33.722168,-93.358085,8997.0,Nevada,Arkansas,G0500990,33.722168,-93.358085,2011,KTXK0,33.4537,-93.991,40.87949194215325,True,2524.0,2843.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0501010,5,101,35.9107424,-93.2158985,35.98494,-93.1705,8330.0,Newton,Arkansas,G0501010,35.98494,-93.1705,2011,KBPK0,36.3689,-92.4705,47.20086759663934,True,3836.0,1844.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0501030,5,103,33.5911595,-92.8784155,33.574461,-92.838871,26120.0,Ouachita,Arkansas,G0501030,33.574461,-92.838871,2011,KELD0,33.221,-92.8133,24.466291836425725,True,2780.0,2437.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0501050,5,105,34.9463629,-92.9268773,34.999054,-92.779271,10445.0,Perry,Arkansas,G0501050,34.999054,-92.779271,2011,72344,35.3333,-94.0333,74.5001227398012,True,3086.0,2739.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0501070,5,107,34.4236874,-90.8555931,34.529768,-90.707796,21757.0,Phillips,Arkansas,G0501070,34.529768,-90.707796,2011,72334,35.0333,-89.9833,53.85843547604402,True,2858.0,2499.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0501090,5,109,34.1581907,-93.6586589,34.187298,-93.624765,11291.0,Pike,Arkansas,G0501090,34.187298,-93.624765,2011,KTXK0,33.4537,-93.991,54.87325303289352,True,2524.0,2843.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0501110,5,111,35.5688702,-90.6811037,35.60191,-90.557998,24583.0,Poinsett,Arkansas,G0501110,35.60191,-90.557998,2011,KJBR0,35.8317,-90.6464,16.633418735089094,True,3476.0,2114.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0501130,5,113,34.4909149,-94.2308841,34.52045,-94.258519,20662.0,Polk,Arkansas,G0501130,34.52045,-94.258519,2011,72344,35.3333,-94.0333,57.59334199132811,True,3086.0,2739.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0501150,5,115,35.456557,-93.0268181,35.309776,-93.097238,61754.0,Pope,Arkansas,G0501150,35.309776,-93.097238,2011,72344,35.3333,-94.0333,52.79497593709635,True,3086.0,2739.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0501170,5,117,34.8311162,-91.5536205,34.859177,-91.536241,8715.0,Prairie,Arkansas,G0501170,34.859177,-91.536241,2011,KJBR0,35.8317,-90.6464,83.84486272621295,True,3476.0,2114.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0501190,5,119,34.7739877,-92.3165149,34.773719,-92.311659,382748.0,Pulaski,Arkansas,G0501190,34.773719,-92.311659,2011,72344,35.3333,-94.0333,104.77028879408412,True,3086.0,2739.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0501210,5,121,36.3412985,-91.0284409,36.304758,-90.98842,17969.0,Randolph,Arkansas,G0501210,36.304758,-90.98842,2011,KJBR0,35.8317,-90.6464,37.85739401274176,True,3476.0,2114.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0501230,5,123,35.0140258,-90.7421378,35.015313,-90.770297,28258.0,St. Francis,Arkansas,G0501230,35.015313,-90.770297,2011,72334,35.0333,-89.9833,44.54638171273325,True,2858.0,2499.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0501250,5,125,34.6485246,-92.674463,34.593233,-92.546163,107118.0,Saline,Arkansas,G0501250,34.593233,-92.546163,2011,KELD0,33.221,-92.8133,96.04149262271764,True,2780.0,2437.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0501270,5,127,34.8588693,-94.0636413,34.907145,-94.095905,11233.0,Scott,Arkansas,G0501270,34.907145,-94.095905,2011,72344,35.3333,-94.0333,29.65626436641435,True,3086.0,2739.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0501290,5,129,35.8963868,-92.6958884,35.922829,-92.659155,8195.0,Searcy,Arkansas,G0501290,35.922829,-92.659155,2011,KBPK0,36.3689,-92.4705,32.56832879006345,True,3836.0,1844.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0501310,5,131,35.1969808,-94.2749889,35.318195,-94.354435,125744.0,Sebastian,Arkansas,G0501310,35.318195,-94.354435,2011,72344,35.3333,-94.0333,18.13297488582875,True,3086.0,2739.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0501330,5,133,33.9946083,-94.2432898,34.014236,-94.304091,17058.0,Sevier,Arkansas,G0501330,34.014236,-94.304091,2011,KTXK0,33.4537,-93.991,42.7035781385475,True,2524.0,2843.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0501350,5,135,36.1733989,-91.4710689,36.178493,-91.520168,17264.0,Sharp,Arkansas,G0501350,36.178493,-91.520168,2011,KUNO0,36.8784,-91.9027,52.81702558392793,True,4389.0,1497.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0501370,5,137,35.8570312,-92.1405728,35.856705,-92.137,12394.0,Stone,Arkansas,G0501370,35.856705,-92.137,2011,KBPK0,36.3689,-92.4705,39.98645660917416,True,3836.0,1844.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0501390,5,139,33.1682186,-92.5981447,33.20687,-92.64508,41639.0,Union,Arkansas,G0501390,33.20687,-92.64508,2011,KELD0,33.221,-92.8133,9.772944529541522,True,2780.0,2437.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0501410,5,141,35.5829588,-92.5159772,35.567839,-92.421475,17295.0,Van Buren,Arkansas,G0501410,35.567839,-92.421475,2011,KBPK0,36.3689,-92.4705,55.4158009575741,True,3836.0,1844.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0501430,5,143,35.9712088,-94.2184168,36.094275,-94.172222,203065.0,Washington,Arkansas,G0501430,36.094275,-94.172222,2011,KFYV0,36.0051,-94.1701,6.162535473130687,True,4145.0,1857.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,True,True
G0501450,5,145,35.2547221,-91.7531583,35.243736,-91.767388,77076.0,White,Arkansas,G0501450,35.243736,-91.767388,2011,KJBR0,35.8317,-90.6464,74.98312895356142,True,3476.0,2114.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,True,True
G0501490,5,149,34.9977133,-93.4083032,35.120982,-93.28946,22185.0,Yell,Arkansas,G0501490,35.120982,-93.28946,2011,72344,35.3333,-94.0333,44.47164581262469,True,3086.0,2739.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0600010,6,1,37.6483273,-121.9129276,37.705201,-122.100393,1510271.0,Alameda,California,G0600010,37.705201,-122.100393,2011,72493,37.7167,-122.2333,7.308034877370951,True,3304.0,100.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0600030,6,3,38.6217831,-119.7983522,38.728298,-119.847603,1175.0,Alpine,California,G0600030,38.728298,-119.847603,2011,72488,39.4833,-119.7667,52.3456029318712,True,5317.0,939.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G0600050,6,5,38.4435501,-120.6538563,38.394208,-120.775729,38091.0,Amador,California,G0600050,38.394208,-120.775729,2011,72483,38.5,-121.5,39.86792279996758,True,3074.0,878.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0600070,6,7,39.6659588,-121.6019188,39.669037,-121.707635,220000.0,Butte,California,G0600070,39.669037,-121.707635,2011,KMYV0,39.0978,-121.5698,40.14916286124853,True,3023.0,1278.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0600090,6,9,38.1838998,-120.5614422,38.163627,-120.633718,45578.0,Calaveras,California,G0600090,38.163627,-120.633718,2011,72492,37.9,-121.2333,37.37035519675329,True,3147.0,1056.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0600110,6,11,39.1777385,-122.2375629,39.156148,-122.085557,21419.0,Colusa,California,G0600110,39.156148,-122.085557,2011,KMYV0,39.0978,-121.5698,27.93648042474693,True,3023.0,1278.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0600130,6,13,37.919479,-121.9515431,37.935588,-122.030131,1049025.0,Contra Costa,California,G0600130,37.935588,-122.030131,2011,72493,37.7167,-122.2333,18.75283126652587,True,3304.0,100.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G0600150,6,15,41.7499033,-123.9809983,41.791232,-124.163088,28610.0,Del Norte,California,G0600150,41.791232,-124.163088,2011,KACV0,40.9781,-124.1086,56.252933929117,True,5440.0,0.0,Good,Good,Good,Suspicious,Good,Good,Good,Good,False,True,True
G0600170,6,17,38.785532,-120.5343981,38.746543,-120.74433,181058.0,El Dorado,California,G0600170,38.746543,-120.74433,2011,KBLU0,39.275,-120.7097,36.560141971917936,True,5716.0,403.0,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,False,False,False
