zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Distance [km],Distamce [mi],Location,zip0,weather_station_wmo_2022,hdd_base65F_2022,cdd_base65F_2022,distance_location_station_miles_2022,EPW_file_name_2022
82725,44.87763,-105.7088,Recluse,WY,Wyoming,TRUE,,630,0.9,56005,Campbell,"{""56005"": ""100""}",Campbell,56005,FALSE,FALSE,America/Denver,61.81849203,38.3965789,Gillette-Campbell Cty Airport,82725,KW430,7846,704,57.90133305,KW430_2022.epw
79314,33.58498,-103.01455,Bledsoe,TX,Texas,TRUE,,62,1.5,48079,Cochran,"{""48079"": ""100""}",Cochran,48079,FALSE,FALSE,America/Chicago,90.07442802,55.9468497,Janesville,79314,KCVS0,4268,1690,57.88050804,KCVS0_2022.epw
59076,46.27876,-107.07395,Sanders,MT,Montana,TRUE,,88,2.9,30103,Treasure,"{""30103"": ""100""}",Treasure,30103,FALSE,FALSE,America/Denver,74.709896,46.40366211,Big Horn County Airport,59076,74230,8109,938,57.77326728,74230_2022.epw
59343,45.65675,-105.43796,Olive,MT,Montana,TRUE,,128,0.3,30075,Powder River,"{""30075"": ""100""}",Powder River,30075,FALSE,FALSE,America/Denver,92.93732942,57.72504933,Miles City,59343,74230,8109,938,57.74922299,74230_2022.epw
97736,42.71476,-119.0058,Frenchglen,OR,Oregon,TRUE,,104,0.1,41025,Harney,"{""41025"": ""100""}",Harney,41025,FALSE,FALSE,America/Los_Angeles,92.89491368,57.69870415,Rome / Basque,97736,KREO0,6335,1155,57.72286678,KREO0_2022.epw
59214,47.30032,-106.01361,Brockway,MT,Montana,TRUE,,98,0.1,30055,McCone,"{""30055"": ""100""}",McCone,30055,FALSE,FALSE,America/Denver,70.86524902,44.01568262,Jordan,59214,KGDV0,8637,733,57.70472557,KGDV0_2022.epw
99836,56.23548,-134.65335,Port Alexander,AK,Alaska,TRUE,,97,10.7,2195,Petersburg,"{""02195"": ""100""}",Petersburg,2195,FALSE,FALSE,America/Sitka,1.298329117,0.806415601,Port Alexander,99836,PAFE0,7733,0,57.57092042,PAFE0_2022.epw
88114,33.51844,-103.28904,Crossroads,NM,New Mexico,TRUE,,15,0,35025,Lea,"{""35025"": ""100""}",Lea,35025,FALSE,FALSE,America/Denver,83.47058625,51.84508462,Hobbs / Air Base City,88114,KHOB0,3392,2357,57.56425209,KHOB0_2022.epw
57645,45.98433,-101.74271,Morristown,SD,South Dakota,TRUE,,170,0.3,46031,Corson,"{""46031"": ""58.53"", ""38085"": ""23.5"", ""38037"": ""17.97""}",Corson|Sioux|Grant,46031|38085|38037,FALSE,FALSE,America/Denver,29.0335557,18.03326441,Lemmon,57645,KD570,9393,438,57.51547737,KD570_2022.epw
87743,35.98141,-104.08691,Roy,NM,New Mexico,TRUE,,245,0.2,35021,Harding,"{""35021"": ""100""}",Harding,35021,FALSE,FALSE,America/Denver,92.33704595,57.35220245,Raton / Hebron,87743,KRTN0,6083,555,57.37621998,KRTN0_2022.epw
57787,44.68205,-102.65549,Union Center,SD,South Dakota,TRUE,,429,0.3,46093,Meade,"{""46093"": ""100""}",Meade,46093,FALSE,FALSE,America/Denver,63.71466779,39.57432782,Faith,57787,KSPF0,7509,722,57.34091881,KSPF0_2022.epw
84536,37.12298,-110.3505,Monument Valley,UT,Utah,TRUE,,1869,1.2,49037,San Juan,"{""49037"": ""80.74"", ""04017"": ""19.26""}",San Juan|Navajo,49037|04017,FALSE,FALSE,America/Denver,92.17001739,57.24845801,Blanding,84536,KBDG0,5639,1067,57.27243209,KBDG0_2022.epw
57473,44.99611,-99.50199,Seneca,SD,South Dakota,TRUE,,127,0.3,46049,Faulk,"{""46049"": ""74.53"", ""46107"": ""25.47""}",Faulk|Potter,46049|46107,FALSE,FALSE,America/Chicago,92.1594395,57.24188789,Pierre / Alto,57473,KPIR0,7632,964,57.26585922,KPIR0_2022.epw
84329,41.76545,-113.41927,Park Valley,UT,Utah,TRUE,,88,0.1,49003,Box Elder,"{""49003"": ""100""}",Box Elder,49003,FALSE,FALSE,America/Denver,91.16246906,56.62265159,Burley / Heyburn,84329,KBYI0,7155,680,56.6463636,KBYI0_2022.epw
79201,34.43715,-100.28085,Childress,TX,Texas,TRUE,,7238,3.2,48075,Childress,"{""48075"": ""99.18"", ""48345"": ""0.47"", ""48101"": ""0.36""}",Childress|Motley|Cottle,48075|48345|48101,FALSE,FALSE,America/Chicago,1.096304824,0.680934673,Childress Municipal Airport,79201,KAXS0,3362,3016,56.58132015,KAXS0_2022.epw
59639,47.09251,-112.69228,Lincoln,MT,Montana,TRUE,,1118,0.6,30049,Lewis and Clark,"{""30049"": ""100""}",Lewis and Clark,30049,FALSE,FALSE,America/Denver,51.94986346,32.26699594,Golf,59639,KCII0,7845,472,56.42414291,KCII0_2022.epw
36538,31.66264,-88.13798,Frankville,AL,Alabama,TRUE,,407,4.6,1129,Washington,"{""01129"": ""100""}",Washington,1129,FALSE,FALSE,America/Chicago,90.75440314,56.3691945,Demopolis / Paces (Historical),36538,KDYA0,2353,2105,56.39280037,KDYA0_2022.epw
85550,33.5311,-110.48326,San Carlos,AZ,Arizona,TRUE,,4994,3.4,4007,Gila,"{""04007"": ""100""}",Gila,4007,FALSE,FALSE,America/Phoenix,90.08334496,55.95238818,Show Low,85550,KSOW0,5169,589,55.9758195,KSOW0_2022.epw
57776,45.26374,-103.49577,Redig,SD,South Dakota,TRUE,,0,0,46063,Harding,"{""46063"": ""100""}",Harding,46063,FALSE,FALSE,America/Denver,38.08511449,23.65535061,Buffalo,57776,KSPF0,7509,722,55.91189576,KSPF0_2022.epw
93530,36.48085,-117.86892,Keeler,CA,California,TRUE,,15,6.4,6027,Inyo,"{""06027"": ""100""}",Inyo,6027,FALSE,FALSE,America/Los_Angeles,89.97325991,55.88401237,Naws China Lake,93530,74612,2492,3438,55.90741506,74612_2022.epw
99586,62.66801,-144.11183,Gakona,AK,Alaska,TRUE,,302,0.1,2261,Valdez-Cordova,"{""02261"": ""100""}",Valdez-Cordova,2261,FALSE,FALSE,America/Anchorage,11.61175445,7.212269847,Slana,99586,70271,12838,24,55.80902373,70271_2022.epw
97638,43.13952,-120.99851,Silver Lake,OR,Oregon,TRUE,,466,0.4,41037,Lake,"{""41037"": ""100""}",Lake,41037,FALSE,FALSE,America/Los_Angeles,89.75463834,55.74822257,Sunriver,97638,KS210,7936,121,55.7715684,KS210_2022.epw
59022,45.54103,-107.28431,Crow Agency,MT,Montana,TRUE,,2359,5.5,30003,Big Horn,"{""30003"": ""100""}",Big Horn,30003,FALSE,FALSE,America/Denver,36.96194682,22.95773095,Big Horn County Airport,59022,72666,7762,741,55.69476755,72666_2022.epw
79346,33.64815,-102.82498,Morton,TX,Texas,TRUE,,2248,2.2,48079,Cochran,"{""48079"": ""99.09"", ""48017"": ""0.91""}",Cochran|Bailey,48079|48017,FALSE,FALSE,America/Chicago,72.70483336,45.15828159,Janesville,79346,KCVN0,4361,1688,55.62247041,KCVN0_2022.epw
82225,42.98523,-104.31652,Lusk,WY,Wyoming,TRUE,,2008,0.6,56027,Niobrara,"{""56027"": ""97.92"", ""56015"": ""2.08""}",Niobrara|Goshen,56027|56015,FALSE,FALSE,America/Denver,87.42769334,54.30291511,Camp Guernsey,82225,72568,7552,736,55.49634012,72568_2022.epw
59031,45.50144,-107.42008,Garryowen,MT,Montana,TRUE,,380,2.1,30003,Big Horn,"{""30003"": ""100""}",Big Horn,30003,FALSE,FALSE,America/Denver,32.85021983,20.40386325,Big Horn County Airport,59031,72666,7762,741,55.36729615,72666_2022.epw
86020,35.99215,-111.50372,Cameron,AZ,Arizona,TRUE,,2216,0.7,4005,Coconino,"{""04005"": ""100""}",Coconino,4005,FALSE,FALSE,America/Denver,56.69023619,35.21132682,Grand Canyon Park,86020,72376,4631,1144,55.30085669,72376_2022.epw
79261,34.45015,-100.81109,Turkey,TX,Texas,TRUE,,357,0.6,48191,Hall,"{""48191"": ""100""}",Hall,48191,FALSE,FALSE,America/Chicago,48.46685465,30.10363643,Childress Municipal Airport,79261,KPVW0,4229,1798,55.26895793,KPVW0_2022.epw
69350,41.97744,-101.73279,Hyannis,NE,Nebraska,TRUE,,448,0.4,31075,Grant,"{""31075"": ""88.51"", ""31031"": ""10.18"", ""31005"": ""1.31""}",Grant|Cherry|Arthur,31075|31031|31005,FALSE,FALSE,America/Denver,55.58525257,34.5250016,Mullen / Wright City Trailer Court,69350,KAIA0,7480,843,55.2280776,KAIA0_2022.epw
99732,64.07171,-142.00646,Chicken,AK,Alaska,TRUE,,13,0,2240,Southeast Fairbanks,"{""02240"": ""100""}",Southeast Fairbanks,2240,FALSE,FALSE,America/Anchorage,88.66267634,55.06998531,Eagle / Eagle Village,99732,PAEG0,14037,32,55.09304711,PAEG0_2022.epw
95585,39.84467,-123.65699,Leggett,CA,California,TRUE,,483,3.4,6045,Mendocino,"{""06045"": ""100""}",Mendocino,6045,FALSE,FALSE,America/Los_Angeles,88.60946775,55.03693649,Fortuna / Alton,95585,KFOT0,5048,16,55.05998445,KFOT0_2022.epw
76371,33.48661,-99.64034,Munday,TX,Texas,TRUE,,1376,5.1,48275,Knox,"{""48275"": ""100""}",Knox,48275,FALSE,FALSE,America/Chicago,88.53563194,54.99107574,Vernon / Hinds,76371,KF050,3071,3192,55.0141045,KF050_2022.epw
87528,36.66881,-106.98213,Dulce,NM,New Mexico,TRUE,,3505,1.8,35039,Rio Arriba,"{""35039"": ""100""}",Rio Arriba,35039,FALSE,FALSE,America/Denver,44.08332472,27.38094703,Chama,87528,KCPW0,12190,0,54.99388704,KCPW0_2022.epw
84701,38.67463,-111.83313,Richfield,UT,Utah,TRUE,,8860,12.8,49041,Sevier,"{""49041"": ""100""}",Sevier,49041,FALSE,FALSE,America/Denver,75.46178832,46.87067598,Manti-Ephraim Airport,84701,KU520,6901,774,54.93856058,KU520_2022.epw
36548,31.48753,-87.97159,Leroy,AL,Alabama,TRUE,,839,9.4,1129,Washington,"{""01129"": ""100""}",Washington,1129,FALSE,FALSE,America/Chicago,70.1452858,43.5685005,Bay Minette Municipal Airport,36548,KGZH0,1970,2103,54.89291403,KGZH0_2022.epw
59043,45.52619,-106.6504,Lame Deer,MT,Montana,TRUE,,2995,2.8,30087,Rosebud,"{""30087"": ""77.66"", ""30003"": ""22.34""}",Rosebud|Big Horn,30087|30003,FALSE,FALSE,America/Denver,82.19002011,51.04970193,Big Horn County Airport,59043,72666,7762,741,54.69307981,72666_2022.epw
36518,31.45453,-88.28395,Chatom,AL,Alabama,TRUE,,2468,7,1129,Washington,"{""01129"": ""100""}",Washington,1129,FALSE,FALSE,America/Chicago,78.58025064,48.80760909,Bay Minette Municipal Airport,36518,KLUL0,2114,2281,54.46203126,KLUL0_2022.epw
86043,35.80718,-110.53305,Second Mesa,AZ,Arizona,TRUE,,2838,10.5,4017,Navajo,"{""04017"": ""100""}",Navajo,4017,FALSE,FALSE,America/Phoenix,87.64584828,54.43841508,Winslow Municipal Airport,86043,72374,4497,1530,54.46121239,72374_2022.epw
57467,44.83336,-99.1415,Orient,SD,South Dakota,TRUE,,302,0.6,46059,Hand,"{""46059"": ""72.35"", ""46049"": ""27.65""}",Hand|Faulk,46059|46049,FALSE,FALSE,America/Chicago,87.59684577,54.40797874,Huron Regional Airport,57467,72654,7981,931,54.43076331,72654_2022.epw
85501,33.5391,-110.75344,Globe,AZ,Arizona,TRUE,,13020,9,4007,Gila,"{""04007"": ""100""}",Gila,4007,FALSE,FALSE,America/Phoenix,87.57770607,54.39609073,Chandler / Germann,85501,KIWA0,1460,4207,54.41887032,KIWA0_2022.epw
79505,33.57582,-99.81601,Benjamin,TX,Texas,TRUE,,287,0.6,48275,Knox,"{""48275"": ""100""}",Knox,48275,FALSE,FALSE,America/Chicago,87.38134822,54.27412933,Vernon / Hinds,79505,KF050,3071,3192,54.29685785,KF050_2022.epw
83671,45.35624,-115.20866,Warren,ID,Idaho,TRUE,,5,0,16049,Idaho,"{""16049"": ""100""}",Idaho,16049,FALSE,FALSE,America/Boise,87.24631061,54.19025504,Mc Call,83671,KMYL0,8740,375,54.21294843,KMYL0_2022.epw
87827,34.40185,-108.10286,Pie Town,NM,New Mexico,TRUE,,110,0.1,35003,Catron,"{""35003"": ""100""}",Catron,35003,FALSE,FALSE,America/Denver,87.06638635,54.07850084,Grants-Milan,87827,KGNT0,6015,454,54.10114743,KGNT0_2022.epw
87029,36.39636,-106.99763,Lindrith,NM,New Mexico,TRUE,,260,0.3,35039,Rio Arriba,"{""35039"": ""100""}",Rio Arriba,35039,FALSE,FALSE,America/Denver,50.22512904,31.19573232,Star Lake Johnson Ranch / Lagunitas,87029,KLAM0,5741,491,54.0838778,KLAM0_2022.epw
59843,46.8341,-112.96136,Helmville,MT,Montana,TRUE,,275,0.3,30077,Powell,"{""30077"": ""100""}",Powell,30077,FALSE,FALSE,America/Denver,80.17121988,49.79578875,Helena Regional Airport,59843,72773,7638,615,54.08154833,72773_2022.epw
88434,35.18597,-103.30237,San Jon,NM,New Mexico,TRUE,,458,0.5,35037,Quay,"{""35037"": ""100""}",Quay,35037,FALSE,FALSE,America/Denver,27.18297614,16.88383611,Tucumcari Municipal Airport,88434,KCVN0,4361,1688,54.07336027,KCVN0_2022.epw
89008,37.27637,-114.54633,Caliente,NV,Nevada,TRUE,,1324,0.2,32017,Lincoln,"{""32017"": ""100""}",Lincoln,32017,FALSE,FALSE,America/Los_Angeles,36.0809751,22.41054354,Caliente,89008,KSGU0,3255,2916,54.01977916,KSGU0_2022.epw
67831,37.18657,-99.7922,Ashland,KS,Kansas,TRUE,,824,0.8,20025,Clark,"{""20025"": ""100""}",Clark,20025,FALSE,FALSE,America/Chicago,86.84401266,53.94038053,Dodge City Regional Airport,67831,72451,5173,1905,53.96296929,72451_2022.epw
79547,33.19923,-99.91193,Rule,TX,Texas,TRUE,,741,3.7,48207,Haskell,"{""48207"": ""100""}",Haskell,48207,FALSE,FALSE,America/Chicago,86.8295295,53.93138478,Abilene / Tye,79547,69019,2817,3256,53.95396977,69019_2022.epw
59827,45.89486,-114.04548,Conner,MT,Montana,TRUE,,225,1.1,30081,Ravalli,"{""30081"": ""100""}",Ravalli,30081,FALSE,FALSE,America/Denver,40.46417118,25.13302558,Ravalli County Airport,59827,72686,8475,411,53.86551097,72686_2022.epw
79370,33.50304,-100.90344,Spur,TX,Texas,TRUE,,1590,1.5,48125,Dickens,"{""48125"": ""91.74"", ""48107"": ""8.26""}",Dickens|Crosby,48125|48107,FALSE,FALSE,America/Chicago,86.53275706,53.74705407,Lubbock International Airport,79370,72267,3535,2447,53.76956186,72267_2022.epw
81640,40.65844,-108.51905,Maybell,CO,Colorado,TRUE,,101,0,8081,Moffat,"{""08081"": ""100""}",Moffat,8081,FALSE,FALSE,America/Denver,66.07987158,41.04339849,Rangely Airport,81640,KEEO0,8389,321,53.71856919,KEEO0_2022.epw
86507,36.41058,-109.26345,Lukachukai,AZ,Arizona,TRUE,,2217,3.9,4001,Apache,"{""04001"": ""100""}",Apache,4001,FALSE,FALSE,America/Denver,86.40338733,53.66670021,Window Rock Airport,86507,72276,5901,618,53.68917435,72276_2022.epw
85922,33.50837,-109.13674,Blue,AZ,Arizona,TRUE,,37,0,4011,Greenlee,"{""04011"": ""100""}",Greenlee,4011,FALSE,FALSE,America/Phoenix,70.90485032,44.0402797,Springerville Municipal Airport,85922,KSAD0,2532,2753,53.6574876,KSAD0_2022.epw
89405,40.48051,-119.42448,Empire,NV,Nevada,TRUE,,145,0.1,32031,Washoe,"{""32031"": ""99.58"", ""32027"": ""0.42""}",Washoe|Pershing,32031|32027,FALSE,FALSE,America/Los_Angeles,86.22399046,53.55527358,Lovelock / Granite Point,89405,72580,5851,1366,53.57770106,72580_2022.epw
99371,46.80678,-118.31679,Washtucna,WA,Washington,TRUE,,402,0.8,53001,Adams,"{""53001"": ""98.71"", ""53021"": ""1.29""}",Adams|Franklin,53001|53021,FALSE,FALSE,America/Los_Angeles,79.22638222,49.20893305,Walla Walla Regional Airport,99371,KPSC0,5296,1266,53.44720343,KPSC0_2022.epw
76363,33.48306,-99.54199,Goree,TX,Texas,TRUE,,523,3.3,48275,Knox,"{""48275"": ""100""}",Knox,48275,FALSE,FALSE,America/Chicago,85.95319222,53.38707591,Vernon / Hinds,76363,KF050,3071,3192,53.40943295,KF050_2022.epw
97823,45.24281,-120.20562,Condon,OR,Oregon,TRUE,,1015,0.6,41021,Gilliam,"{""41021"": ""100""}",Gilliam,41021,FALSE,FALSE,America/Los_Angeles,46.62301062,28.95839169,Lexington Airport,97823,KDLS0,4474,1238,53.37125686,KDLS0_2022.epw
97731,43.14598,-121.79748,Chemult,OR,Oregon,TRUE,,348,2.8,41035,Klamath,"{""41035"": ""79.86"", ""41019"": ""20.14""}",Klamath|Douglas,41035|41019,FALSE,FALSE,America/Los_Angeles,85.82514767,53.30754513,Sunriver,97731,KS210,7936,121,53.32986887,KS210_2022.epw
89425,41.66538,-117.90827,Orovada,NV,Nevada,TRUE,,426,0.2,32013,Humboldt,"{""32013"": ""100""}",Humboldt,32013,FALSE,FALSE,America/Los_Angeles,85.58584889,53.15891235,Winnemucca Municipal Airport,89425,72583,6013,1254,53.18117385,72583_2022.epw
87824,33.82744,-108.97822,Luna,NM,New Mexico,TRUE,,83,0.2,35003,Catron,"{""35003"": ""100""}",Catron,35003,FALSE,FALSE,America/Denver,45.47940061,28.24807492,Springerville Municipal Airport,87824,KSJN0,4855,1117,52.95880206,KSJN0_2022.epw
97604,42.94659,-122.17721,Crater Lake,OR,Oregon,TRUE,,152,0.8,41035,Klamath,"{""41035"": ""100""}",Klamath,41035,FALSE,FALSE,America/Los_Angeles,85.18315547,52.90879222,Rogue Valley International  Airport,97604,72597,4423,1171,52.93094897,72597_2022.epw
82063,40.88767,-105.9845,Jelm,WY,Wyoming,TRUE,,214,0.2,56001,Albany,"{""56001"": ""71"", ""08069"": ""29""}",Albany|Larimer,56001|08069,FALSE,FALSE,America/Denver,29.1468291,18.10362056,Walden-Jackson County Airport,82063,KSBS0,9322,149,52.84131025,KSBS0_2022.epw
79540,33.16876,-100.03773,Old Glory,TX,Texas,TRUE,,77,0.5,48433,Stonewall,"{""48433"": ""100""}",Stonewall,48433,FALSE,FALSE,America/Chicago,85.00647644,52.79905369,Abilene / Tye,79540,69019,2817,3256,52.82116448,69019_2022.epw
87551,36.69507,-106.66806,Los Ojos,NM,New Mexico,TRUE,,297,3.8,35039,Rio Arriba,"{""35039"": ""100""}",Rio Arriba,35039,FALSE,FALSE,America/Denver,24.09843417,14.96797154,Chama,87551,KCPW0,12190,0,52.76395916,KCPW0_2022.epw
99682,60.62609,-152.78508,Tyonek,AK,Alaska,TRUE,,483,0,2122,Kenai Peninsula,"{""02122"": ""100""}",Kenai Peninsula,2122,FALSE,FALSE,America/Anchorage,84.82471967,52.68616128,Kenai Municipal Airport,99682,70259,10348,0,52.7082248,70259_2022.epw
13360,43.72756,-74.73795,Inlet,NY,New York,TRUE,,163,1,36041,Hamilton,"{""36041"": ""100""}",Hamilton,36041,FALSE,FALSE,America/New_York,82.70007258,51.36650471,Utica / Colemans Mills,13360,72622,8612,154,52.6546511,72622_2022.epw
86023,36.05726,-112.07676,Grand Canyon,AZ,Arizona,TRUE,,2485,3.5,4005,Coconino,"{""04005"": ""100""}",Coconino,4005,FALSE,FALSE,America/Phoenix,4.853739751,3.014745187,Grand Canyon Park,86023,KCMR0,5813,338,52.36008992,KCMR0_2022.epw
97640,42.89029,-120.67172,Summer Lake,OR,Oregon,TRUE,,110,0.1,41037,Lake,"{""41037"": ""100""}",Lake,41037,FALSE,FALSE,America/Los_Angeles,84.10354607,52.23822738,Lakeview Lake Co Airport / Five Corners,97640,KLKV0,7606,445,52.26010331,KLKV0_2022.epw
69366,42.15757,-101.55442,Whitman,NE,Nebraska,TRUE,,263,0.1,31075,Grant,"{""31075"": ""60.87"", ""31031"": ""26.88"", ""31005"": ""12.25""}",Grant|Cherry|Arthur,31075|31031|31005,FALSE,FALSE,America/Denver,41.94497046,26.05277668,Mullen / Wright City Trailer Court,69366,KTIF0,6971,1079,52.24807589,KTIF0_2022.epw
88318,34.20837,-105.3855,Corona,NM,New Mexico,TRUE,,264,0.1,35027,Lincoln,"{""35027"": ""84.78"", ""35057"": ""15.22""}",Lincoln|Torrance,35027|35057,FALSE,FALSE,America/Denver,84.03162944,52.19355866,Ruidoso / Fort Stanton,88318,KSRR0,4944,474,52.21541589,KSRR0_2022.epw
58430,47.51464,-100.2612,Denhoff,ND,North Dakota,TRUE,,109,0.5,38083,Sheridan,"{""38083"": ""100""}",Sheridan,38083,FALSE,FALSE,America/Chicago,39.43113599,24.49138881,Harvey Municipal Airport,58430,K46D0,9700,489,52.01141666,K46D0_2022.epw
84533,37.56105,-110.43123,Lake Powell,UT,Utah,TRUE,,187,0.1,49025,Kane,"{""49025"": ""53.93"", ""49017"": ""33.33"", ""49037"": ""12.73""}",Kane|Garfield|San Juan,49025|49017|49037,FALSE,FALSE,America/Denver,83.57878901,51.91229131,Blanding,84533,KBDG0,5639,1067,51.93403075,KBDG0_2022.epw
89412,41.10776,-119.69948,Gerlach,NV,Nevada,TRUE,,195,0,32031,Washoe,"{""32031"": ""97.22"", ""32013"": ""2.78""}",Washoe|Humboldt,32031|32013,FALSE,FALSE,America/Los_Angeles,83.51115113,51.8702802,Alturas / Juniper,89412,KAAT0,7005,578,51.89200205,KAAT0_2022.epw
96028,41.01058,-121.47205,Fall River Mills,CA,California,TRUE,,1359,3.1,6089,Shasta,"{""06089"": ""100""}",Shasta,6089,FALSE,FALSE,America/Los_Angeles,78.40987852,48.7017879,Mount Shasta,96028,KO050,6848,473,51.74794035,KO050_2022.epw
67840,37.08605,-100.0261,Englewood,KS,Kansas,TRUE,,82,0.9,20025,Clark,"{""20025"": ""100""}",Clark,20025,FALSE,FALSE,America/Chicago,82.9845382,51.54319143,Liberal / Western Mobile Home Park South,67840,KLBL0,5038,1931,51.5647763,KLBL0_2022.epw
59053,46.44501,-110.4549,Martinsdale,MT,Montana,TRUE,,402,0.3,30059,Meagher,"{""30059"": ""53.11"", ""30107"": ""46.89""}",Meagher|Wheatland,30059|30107,FALSE,FALSE,America/Denver,50.52361769,31.381129,Kilo - Harlowton,59053,KLVM0,7532,505,51.51821907,KLVM0_2022.epw
58623,46.18901,-103.42567,Bowman,ND,North Dakota,TRUE,,2275,1.5,38011,Bowman,"{""38011"": ""95.02"", ""38087"": ""4.68"", ""46063"": ""0.3""}",Bowman|Slope|Harding,38011|38087|46063,FALSE,FALSE,America/Denver,0.291452686,0.181026513,Bowman,58623,72763,9044,534,51.44692265,72763_2022.epw
86544,36.62586,-109.14637,Red Valley,AZ,Arizona,TRUE,,1175,1.8,4001,Apache,"{""04001"": ""100""}",Apache,4001,FALSE,FALSE,America/Denver,82.72546656,51.38227737,Farmington,86544,KFMN0,5294,1309,51.40379486,KFMN0_2022.epw
59871,45.86574,-113.83209,Sula,MT,Montana,TRUE,,298,0.3,30081,Ravalli,"{""30081"": ""100""}",Ravalli,30081,FALSE,FALSE,America/Denver,48.7751195,30.29510528,Ravalli County Airport,59871,72686,8475,411,51.31904487,72686_2022.epw
57560,43.43957,-101.19703,Norris,SD,South Dakota,TRUE,,563,1.3,46095,Mellette,"{""46095"": ""97.02"", ""46007"": ""2.98""}",Mellette|Bennett,46095|46007,FALSE,FALSE,America/Chicago,75.02872833,46.60169461,Philip,57560,72567,6957,1156,51.28724756,72567_2022.epw
97874,44.77754,-119.86744,Spray,OR,Oregon,TRUE,,414,0.7,41069,Wheeler,"{""41069"": ""100""}",Wheeler,41069,FALSE,FALSE,America/Los_Angeles,76.50328585,47.51756885,Lexington Airport,97874,KGCD0,6571,741,51.27500478,KGCD0_2022.epw
70038,29.32522,-89.39859,Boothville,LA,Louisiana,TRUE,,250,72.6,22075,Plaquemines,"{""22075"": ""100""}",Plaquemines,22075,FALSE,FALSE,America/Chicago,0.908793168,0.564467806,Boothville,70038,KNBG0,1378,2968,51.25516728,KNBG0_2022.epw
57466,45.21161,-99.46409,Onaka,SD,South Dakota,TRUE,,226,0.6,46049,Faulk,"{""46049"": ""77.42"", ""46045"": ""22.58""}",Faulk|Edmunds,46049|46045,FALSE,FALSE,America/Chicago,82.46553963,51.22083207,Mobridge,57466,KMBG0,8017,946,51.24228195,KMBG0_2022.epw
86052,36.34732,-112.11898,North Rim,AZ,Arizona,TRUE,,255,0.1,4005,Coconino,"{""04005"": ""100""}",Coconino,4005,FALSE,FALSE,America/Phoenix,33.07526033,20.54363996,Grand Canyon Park,86052,KKNB0,4806,1297,51.23666291,KKNB0_2022.epw
58440,46.26931,-99.16721,Fredonia,ND,North Dakota,TRUE,,105,0.2,38047,Logan,"{""38047"": ""70.17"", ""38051"": ""29.83""}",Logan|McIntosh,38047|38051,FALSE,FALSE,America/Chicago,51.91129724,32.24304176,Bennington / Napoleon,58440,KJMS0,9523,561,51.19505377,KJMS0_2022.epw
97830,44.9502,-120.18931,Fossil,OR,Oregon,TRUE,,734,0.5,41069,Wheeler,"{""41069"": ""93.85"", ""41021"": ""6.15""}",Wheeler|Gilliam,41069|41021,FALSE,FALSE,America/Los_Angeles,68.32279374,42.43651785,Lexington Airport,97830,KS330,6351,539,51.14156959,KS330_2022.epw
57633,45.46016,-101.45463,Isabel,SD,South Dakota,TRUE,,427,0.2,46041,Dewey,"{""46041"": ""57"", ""46031"": ""30.92"", ""46137"": ""12.08""}",Dewey|Corson|Ziebach,46041|46031|46137,FALSE,FALSE,America/Denver,64.66581326,40.1651014,Faith,57633,KMBG0,8017,946,51.11365674,KMBG0_2022.epw
67865,37.43156,-99.96545,Minneola,KS,Kansas,TRUE,,1209,1.7,20025,Clark,"{""20025"": ""86.22"", ""20057"": ""13.78""}",Clark|Ford,20025|20057,FALSE,FALSE,America/Chicago,76.90405285,47.76649245,Sublette Municipal Airport,67865,72451,5173,1905,51.10180878,72451_2022.epw
